index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.038418	 0.000000	-4.679618	 0.000000	 4.679618	 3.141593
  1	  0	  1	  0	-0.029329	-0.086400	-3.572470	-10.524185	11.114001	-1.898045
  2	  0	 -1	  0	-0.029329	 0.086400	-3.572470	10.524185	11.114001	 1.898045
  3	  1	  0	  0	 0.044246	 0.030713	 5.389469	 3.741055	 6.560631	 0.606783
  4	 -1	  0	  0	 0.044246	-0.030713	 5.389469	-3.741055	 6.560631	-0.606783
  5	  0	 -2	  0	 0.030765	 0.014417	 3.747413	 1.756128	 4.138489	 0.438233
  6	  1	 -1	  0	-0.086007	 0.154982	-10.476321	18.878031	21.590122	 2.077430
  7	 -1	 -1	  0	-0.055221	 0.025239	-6.726306	 3.074304	 7.395576	 2.712886
  8	  0	  2	  0	 0.030765	-0.014417	 3.747413	-1.756128	 4.138489	-0.438233
  9	  1	  1	  0	-0.055221	-0.025239	-6.726306	-3.074304	 7.395576	-2.712886
 10	 -1	  1	  0	-0.086007	-0.154982	-10.476321	-18.878031	21.590122	-2.077430
 11	 -2	  0	  0	 0.051380	-0.006708	 6.258509	-0.817084	 6.311621	-0.129821
 12	  2	  0	  0	 0.051380	 0.006708	 6.258509	 0.817084	 6.311621	 0.129821
