index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.191346	 0.000000	23.307390	 0.000000	23.307390	 0.000000
  1	  0	  1	  0	 0.022139	-0.017043	 2.696705	-2.075936	 3.403194	-0.656056
  2	  0	 -1	  0	 0.022139	 0.017043	 2.696705	 2.075936	 3.403194	 0.656056
  3	  1	  0	  0	-0.014249	 0.065015	-1.735612	 7.919288	 8.107248	 1.786548
  4	 -1	  0	  0	-0.014249	-0.065015	-1.735612	-7.919288	 8.107248	-1.786548
  5	  0	 -2	  0	-0.036647	 0.033290	-4.463938	 4.054939	 6.030694	 2.404169
  6	  1	 -1	  0	-0.107306	 0.036836	-13.070733	 4.486843	13.819400	 2.810922
  7	 -1	 -1	  0	-0.045754	-0.155943	-5.573232	-18.995022	19.795752	-1.856192
  8	  0	  2	  0	-0.036647	-0.033290	-4.463938	-4.054939	 6.030694	-2.404169
  9	  1	  1	  0	-0.045754	 0.155943	-5.573232	18.995022	19.795752	 1.856192
 10	 -1	  1	  0	-0.107306	-0.036836	-13.070733	-4.486843	13.819400	-2.810922
 11	 -2	  0	  0	-0.060444	-0.060673	-7.362581	-7.390442	10.431981	-2.354306
 12	  2	  0	  0	-0.060444	 0.060673	-7.362581	 7.390442	10.431981	 2.354306
