index	beams	T	ik_x	ik_y	thetaX_mrad	thetaY_mrad
0	5	17.1928	-12	0	-70.00000	 0.00000
1	5	17.1907	-11	-4	-64.16667	-23.33333
2	5	17.1887	-11	-3	-64.16667	-17.50000
3	5	17.1872	-11	-2	-64.16667	-11.66667
4	5	17.1863	-11	-1	-64.16667	-5.83333
5	5	17.186	-11	0	-64.16667	 0.00000
6	5	17.1863	-11	1	-64.16667	 5.83333
7	5	17.1872	-11	2	-64.16667	11.66667
8	5	17.1887	-11	3	-64.16667	17.50000
9	5	17.1907	-11	4	-64.16667	23.33333
10	5	17.1904	-10	-6	-58.33333	-35.00000
11	5	17.1872	-10	-5	-58.33333	-29.16667
12	5	17.1846	-10	-4	-58.33333	-23.33333
13	5	17.1825	-10	-3	-58.33333	-17.50000
14	5	17.181	-10	-2	-58.33333	-11.66667
15	5	17.1802	-10	-1	-58.33333	-5.83333
16	5	17.1799	-10	0	-58.33333	 0.00000
17	5	17.1802	-10	1	-58.33333	 5.83333
18	5	17.181	-10	2	-58.33333	11.66667
19	5	17.1825	-10	3	-58.33333	17.50000
20	5	17.1846	-10	4	-58.33333	23.33333
21	5	17.1872	-10	5	-58.33333	29.16667
22	5	17.1904	-10	6	-58.33333	35.00000
23	5	17.1887	-9	-7	-52.50000	-40.83333
24	5	17.1849	-9	-6	-52.50000	-35.00000
25	5	17.1816	-9	-5	-52.50000	-29.16667
26	5	17.179	-9	-4	-52.50000	-23.33333
27	5	17.177	-9	-3	-52.50000	-17.50000
28	5	17.1755	-9	-2	-52.50000	-11.66667
29	5	17.1746	-9	-1	-52.50000	-5.83333
30	5	17.1743	-9	0	-52.50000	 0.00000
31	5	17.1746	-9	1	-52.50000	 5.83333
32	5	17.1755	-9	2	-52.50000	11.66667
33	5	17.177	-9	3	-52.50000	17.50000
34	5	17.179	-9	4	-52.50000	23.33333
35	5	17.1816	-9	5	-52.50000	29.16667
36	5	17.1849	-9	6	-52.50000	35.00000
37	5	17.1887	-9	7	-52.50000	40.83333
38	5	17.1881	-8	-8	-46.66667	-46.66667
39	5	17.1837	-8	-7	-46.66667	-40.83333
40	5	17.1799	-8	-6	-46.66667	-35.00000
41	5	17.1767	-8	-5	-46.66667	-29.16667
42	5	17.174	-8	-4	-46.66667	-23.33333
43	5	17.172	-8	-3	-46.66667	-17.50000
44	5	17.1705	-8	-2	-46.66667	-11.66667
45	5	17.1696	-8	-1	-46.66667	-5.83333
46	5	17.1693	-8	0	-46.66667	 0.00000
47	5	17.1696	-8	1	-46.66667	 5.83333
48	5	17.1705	-8	2	-46.66667	11.66667
49	5	17.172	-8	3	-46.66667	17.50000
50	5	17.174	-8	4	-46.66667	23.33333
51	5	17.1767	-8	5	-46.66667	29.16667
52	5	17.1799	-8	6	-46.66667	35.00000
53	5	17.1837	-8	7	-46.66667	40.83333
54	5	17.1881	-8	8	-46.66667	46.66667
55	5	17.1887	-7	-9	-40.83333	-52.50000
56	5	17.1837	-7	-8	-40.83333	-46.66667
57	5	17.1793	-7	-7	-40.83333	-40.83333
58	5	17.1755	-7	-6	-40.83333	-35.00000
59	5	17.1723	-7	-5	-40.83333	-29.16667
60	5	17.1696	-7	-4	-40.83333	-23.33333
61	5	17.1676	-7	-3	-40.83333	-17.50000
62	5	17.1661	-7	-2	-40.83333	-11.66667
63	5	17.1653	-7	-1	-40.83333	-5.83333
64	5	17.165	-7	0	-40.83333	 0.00000
65	5	17.1653	-7	1	-40.83333	 5.83333
66	5	17.1661	-7	2	-40.83333	11.66667
67	5	17.1676	-7	3	-40.83333	17.50000
68	5	17.1696	-7	4	-40.83333	23.33333
69	5	17.1723	-7	5	-40.83333	29.16667
70	5	17.1755	-7	6	-40.83333	35.00000
71	5	17.1793	-7	7	-40.83333	40.83333
72	5	17.1837	-7	8	-40.83333	46.66667
73	5	17.1887	-7	9	-40.83333	52.50000
74	5	17.1904	-6	-10	-35.00000	-58.33333
75	5	17.1849	-6	-9	-35.00000	-52.50000
76	5	17.1799	-6	-8	-35.00000	-46.66667
77	5	17.1755	-6	-7	-35.00000	-40.83333
78	5	17.1717	-6	-6	-35.00000	-35.00000
79	5	17.1685	-6	-5	-35.00000	-29.16667
80	5	17.1658	-6	-4	-35.00000	-23.33333
81	5	17.1638	-6	-3	-35.00000	-17.50000
82	5	17.1623	-6	-2	-35.00000	-11.66667
83	5	17.1615	-6	-1	-35.00000	-5.83333
84	5	17.1612	-6	0	-35.00000	 0.00000
85	5	17.1615	-6	1	-35.00000	 5.83333
86	5	17.1623	-6	2	-35.00000	11.66667
87	5	17.1638	-6	3	-35.00000	17.50000
88	5	17.1658	-6	4	-35.00000	23.33333
89	5	17.1685	-6	5	-35.00000	29.16667
90	5	17.1717	-6	6	-35.00000	35.00000
91	5	17.1755	-6	7	-35.00000	40.83333
92	5	17.1799	-6	8	-35.00000	46.66667
93	5	17.1849	-6	9	-35.00000	52.50000
94	5	17.1904	-6	10	-35.00000	58.33333
95	5	17.1872	-5	-10	-29.16667	-58.33333
96	5	17.1816	-5	-9	-29.16667	-52.50000
97	5	17.1767	-5	-8	-29.16667	-46.66667
98	5	17.1723	-5	-7	-29.16667	-40.83333
99	5	17.1685	-5	-6	-29.16667	-35.00000
100	5	17.1653	-5	-5	-29.16667	-29.16667
101	5	17.1626	-5	-4	-29.16667	-23.33333
102	5	17.1606	-5	-3	-29.16667	-17.50000
103	5	17.1591	-5	-2	-29.16667	-11.66667
104	5	17.1582	-5	-1	-29.16667	-5.83333
105	5	17.158	-5	0	-29.16667	 0.00000
106	5	17.1582	-5	1	-29.16667	 5.83333
107	5	17.1591	-5	2	-29.16667	11.66667
108	5	17.1606	-5	3	-29.16667	17.50000
109	5	17.1626	-5	4	-29.16667	23.33333
110	5	17.1653	-5	5	-29.16667	29.16667
111	5	17.1685	-5	6	-29.16667	35.00000
112	5	17.1723	-5	7	-29.16667	40.83333
113	5	17.1767	-5	8	-29.16667	46.66667
114	5	17.1816	-5	9	-29.16667	52.50000
115	5	17.1872	-5	10	-29.16667	58.33333
116	5	17.1907	-4	-11	-23.33333	-64.16667
117	5	17.1846	-4	-10	-23.33333	-58.33333
118	5	17.179	-4	-9	-23.33333	-52.50000
119	5	17.174	-4	-8	-23.33333	-46.66667
120	5	17.1696	-4	-7	-23.33333	-40.83333
121	5	17.1658	-4	-6	-23.33333	-35.00000
122	5	17.1626	-4	-5	-23.33333	-29.16667
123	5	17.16	-4	-4	-23.33333	-23.33333
124	5	17.158	-4	-3	-23.33333	-17.50000
125	5	17.1565	-4	-2	-23.33333	-11.66667
126	5	17.1556	-4	-1	-23.33333	-5.83333
127	5	17.1553	-4	0	-23.33333	 0.00000
128	5	17.1556	-4	1	-23.33333	 5.83333
129	5	17.1565	-4	2	-23.33333	11.66667
130	5	17.158	-4	3	-23.33333	17.50000
131	5	17.16	-4	4	-23.33333	23.33333
132	5	17.1626	-4	5	-23.33333	29.16667
133	5	17.1658	-4	6	-23.33333	35.00000
134	5	17.1696	-4	7	-23.33333	40.83333
135	5	17.174	-4	8	-23.33333	46.66667
136	5	17.179	-4	9	-23.33333	52.50000
137	5	17.1846	-4	10	-23.33333	58.33333
138	5	17.1907	-4	11	-23.33333	64.16667
139	5	17.1887	-3	-11	-17.50000	-64.16667
140	5	17.1825	-3	-10	-17.50000	-58.33333
141	5	17.177	-3	-9	-17.50000	-52.50000
142	5	17.172	-3	-8	-17.50000	-46.66667
143	5	17.1676	-3	-7	-17.50000	-40.83333
144	5	17.1638	-3	-6	-17.50000	-35.00000
145	5	17.1606	-3	-5	-17.50000	-29.16667
146	5	17.158	-3	-4	-17.50000	-23.33333
147	5	17.1559	-3	-3	-17.50000	-17.50000
148	5	17.1544	-3	-2	-17.50000	-11.66667
149	5	17.1536	-3	-1	-17.50000	-5.83333
150	5	17.1533	-3	0	-17.50000	 0.00000
151	5	17.1536	-3	1	-17.50000	 5.83333
152	5	17.1544	-3	2	-17.50000	11.66667
153	5	17.1559	-3	3	-17.50000	17.50000
154	5	17.158	-3	4	-17.50000	23.33333
155	5	17.1606	-3	5	-17.50000	29.16667
156	5	17.1638	-3	6	-17.50000	35.00000
157	5	17.1676	-3	7	-17.50000	40.83333
158	5	17.172	-3	8	-17.50000	46.66667
159	5	17.177	-3	9	-17.50000	52.50000
