index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.184926	 0.000000	22.525430	 0.000000	22.525430	 0.000000
  1	  0	  1	  0	 0.010066	-0.106249	 1.226144	-12.941970	12.999924	-1.476337
  2	  0	 -1	  0	 0.010066	 0.106249	 1.226144	12.941970	12.999924	 1.476337
  3	  1	  0	  0	-0.055645	-0.063308	-6.777988	-7.711414	10.266793	-2.291862
  4	 -1	  0	  0	-0.055645	 0.063308	-6.777988	 7.711414	10.266793	 2.291862
  5	  0	 -2	  0	 0.101993	-0.046827	12.423564	-5.703929	13.670397	-0.430414
  6	  1	 -1	  0	 0.117698	-0.090624	14.336522	-11.038696	18.093885	-0.656160
  7	 -1	 -1	  0	-0.011926	-0.092390	-1.452702	-11.253753	11.347128	-1.699172
  8	  0	  2	  0	 0.101993	 0.046827	12.423564	 5.703929	13.670397	 0.430414
  9	  1	  1	  0	-0.011926	 0.092390	-1.452702	11.253753	11.347128	 1.699172
 10	 -1	  1	  0	 0.117698	 0.090624	14.336522	11.038696	18.093885	 0.656160
 11	 -2	  0	  0	 0.014610	 0.058813	 1.779554	 7.163877	 7.381595	 1.327318
 12	  2	  0	  0	 0.014610	-0.058813	 1.779554	-7.163877	 7.381595	-1.327318
