index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.100493	 0.000000	12.240795	 0.000000	12.240795	 0.000000
  1	  0	  1	  0	-0.045001	-0.112857	-5.481422	-13.746785	14.799327	-1.950218
  2	  0	 -1	  0	-0.045001	 0.112857	-5.481422	13.746785	14.799327	 1.950218
  3	  1	  0	  0	 0.189995	 0.099834	23.142891	12.160523	26.143292	 0.483803
  4	 -1	  0	  0	 0.189995	-0.099834	23.142891	-12.160523	26.143292	-0.483803
  5	  0	 -2	  0	 0.009188	 0.004522	 1.119126	 0.550842	 1.247345	 0.457394
  6	  1	 -1	  0	-0.059632	-0.147889	-7.263662	-18.013972	19.423284	-1.954079
  7	 -1	 -1	  0	 0.039445	 0.040665	 4.804750	 4.953298	 6.900781	 0.800620
  8	  0	  2	  0	 0.009188	-0.004522	 1.119126	-0.550842	 1.247345	-0.457394
  9	  1	  1	  0	 0.039445	-0.040665	 4.804750	-4.953298	 6.900781	-0.800620
 10	 -1	  1	  0	-0.059632	 0.147889	-7.263662	18.013972	19.423284	 1.954079
 11	 -2	  0	  0	-0.106043	-0.131715	-12.916893	-16.043827	20.597342	-2.248640
 12	  2	  0	  0	-0.106043	 0.131715	-12.916893	16.043827	20.597342	 2.248640
