index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.051484	 0.000000	 6.271131	 0.000000	 6.271131	 0.000000
  1	  0	  1	  0	-0.012303	-0.018089	-1.498598	-2.203368	 2.664700	-2.168068
  2	  0	 -1	  0	-0.012303	 0.018089	-1.498598	 2.203368	 2.664700	 2.168068
  3	  1	  0	  0	-0.019763	-0.045743	-2.407283	-5.571794	 6.069588	-1.978622
  4	 -1	  0	  0	-0.019763	 0.045743	-2.407283	 5.571794	 6.069588	 1.978622
  5	  0	 -2	  0	 0.054739	 0.064861	 6.667641	 7.900595	10.338125	 0.869830
  6	  1	 -1	  0	 0.008097	-0.017637	 0.986218	-2.148338	 2.363891	-1.140433
  7	 -1	 -1	  0	 0.136017	 0.129403	16.567909	15.762261	22.867980	 0.760484
  8	  0	  2	  0	 0.054739	-0.064861	 6.667641	-7.900595	10.338125	-0.869830
  9	  1	  1	  0	 0.136017	-0.129403	16.567909	-15.762261	22.867980	-0.760484
 10	 -1	  1	  0	 0.008097	 0.017637	 0.986218	 2.148338	 2.363891	 1.140433
 11	 -2	  0	  0	-0.005749	 0.029010	-0.700262	 3.533687	 3.602404	 1.766429
 12	  2	  0	  0	-0.005749	-0.029010	-0.700262	-3.533687	 3.602404	-1.766429
