index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.111765	 0.000000	13.613799	 0.000000	13.613799	 0.000000
  1	  0	  1	  0	-0.039028	 0.163813	-4.753904	19.953649	20.512136	 1.804683
  2	  0	 -1	  0	-0.039028	-0.163813	-4.753904	-19.953649	20.512136	-1.804683
  3	  1	  0	  0	 0.080412	-0.186721	 9.794748	-22.744032	24.763443	-1.164149
  4	 -1	  0	  0	 0.080412	 0.186721	 9.794748	22.744032	24.763443	 1.164149
  5	  0	 -2	  0	 0.004146	-0.015826	 0.505025	-1.927732	 1.992787	-1.314575
  6	  1	 -1	  0	 0.005514	 0.122970	 0.671647	14.978715	14.993766	 1.525986
  7	 -1	 -1	  0	 0.136349	 0.013739	16.608283	 1.673523	16.692385	 0.100425
  8	  0	  2	  0	 0.004146	 0.015826	 0.505025	 1.927732	 1.992787	 1.314575
  9	  1	  1	  0	 0.136349	-0.013739	16.608283	-1.673523	16.692385	-0.100425
 10	 -1	  1	  0	 0.005514	-0.122970	 0.671647	-14.978715	14.993766	-1.525986
 11	 -2	  0	  0	-0.077749	 0.031269	-9.470425	 3.808799	10.207639	 2.759210
 12	  2	  0	  0	-0.077749	-0.031269	-9.470425	-3.808799	10.207639	-2.759210
