index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.188378	 0.000000	-22.945912	 0.000000	22.945912	 3.141593
  1	  0	  1	  0	 0.044549	-0.096177	 5.426348	-11.715141	12.910840	-1.137027
  2	  0	 -1	  0	 0.044549	 0.096177	 5.426348	11.715141	12.910840	 1.137027
  3	  1	  0	  0	 0.082253	 0.118316	10.019072	14.411768	17.552232	 0.963299
  4	 -1	  0	  0	 0.082253	-0.118316	10.019072	-14.411768	17.552232	-0.963299
  5	  0	 -2	  0	-0.006119	-0.054014	-0.745304	-6.579351	 6.621430	-1.683595
  6	  1	 -1	  0	-0.172338	-0.051784	-20.992115	-6.307632	21.919286	-2.849699
  7	 -1	 -1	  0	-0.035989	 0.001063	-4.383737	 0.129457	 4.385648	 3.112070
  8	  0	  2	  0	-0.006119	 0.054014	-0.745304	 6.579351	 6.621430	 1.683595
  9	  1	  1	  0	-0.035989	-0.001063	-4.383737	-0.129457	 4.385648	-3.112070
 10	 -1	  1	  0	-0.172338	 0.051784	-20.992115	 6.307632	21.919286	 2.849699
 11	 -2	  0	  0	-0.002985	 0.028078	-0.363535	 3.420151	 3.439417	 1.676691
 12	  2	  0	  0	-0.002985	-0.028078	-0.363535	-3.420151	 3.439417	-1.676691
