index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.027753	 0.000000	-3.380481	 0.000000	 3.380481	 3.141593
  1	  0	  1	  0	 0.163233	 0.019364	19.882971	 2.358732	20.022391	 0.118079
  2	  0	 -1	  0	 0.163233	-0.019364	19.882971	-2.358732	20.022391	-0.118079
  3	  1	  0	  0	 0.060240	-0.095683	 7.337651	-11.654973	13.772418	-1.008916
  4	 -1	  0	  0	 0.060240	 0.095683	 7.337651	11.654973	13.772418	 1.008916
  5	  0	 -2	  0	-0.067117	-0.002401	-8.175346	-0.292514	 8.180577	-3.105828
  6	  1	 -1	  0	-0.050889	 0.089536	-6.198723	10.906164	12.544663	 2.087633
  7	 -1	 -1	  0	 0.068864	 0.079212	 8.388209	 9.648615	12.785062	 0.855164
  8	  0	  2	  0	-0.067117	 0.002401	-8.175346	 0.292514	 8.180577	 3.105828
  9	  1	  1	  0	 0.068864	-0.079212	 8.388209	-9.648615	12.785062	-0.855164
 10	 -1	  1	  0	-0.050889	-0.089536	-6.198723	-10.906164	12.544663	-2.087633
 11	 -2	  0	  0	-0.066846	 0.013350	-8.142402	 1.626107	 8.303189	 2.944477
 12	  2	  0	  0	-0.066846	-0.013350	-8.142402	-1.626107	 8.303189	-2.944477
