index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.037606	 0.000000	 4.580678	 0.000000	 4.580678	 0.000000
  1	  0	  1	  0	 0.043973	-0.086121	 5.356238	-10.490154	11.778481	-1.098707
  2	  0	 -1	  0	 0.043973	 0.086121	 5.356238	10.490154	11.778481	 1.098707
  3	  1	  0	  0	-0.013511	-0.085222	-1.645732	-10.380627	10.510274	-1.728026
  4	 -1	  0	  0	-0.013511	 0.085222	-1.645732	10.380627	10.510274	 1.728026
  5	  0	 -2	  0	 0.002729	-0.018573	 0.332391	-2.262316	 2.286604	-1.424915
  6	  1	 -1	  0	-0.089504	-0.052423	-10.902248	-6.385494	12.634617	-2.611751
  7	 -1	 -1	  0	 0.057813	-0.072499	 7.042019	-8.830888	11.294893	-0.897624
  8	  0	  2	  0	 0.002729	 0.018573	 0.332391	 2.262316	 2.286604	 1.424915
  9	  1	  1	  0	 0.057813	 0.072499	 7.042019	 8.830888	11.294893	 0.897624
 10	 -1	  1	  0	-0.089504	 0.052423	-10.902248	 6.385494	12.634617	 2.611751
 11	 -2	  0	  0	-0.012775	 0.069196	-1.556058	 8.428582	 8.571016	 1.753358
 12	  2	  0	  0	-0.012775	-0.069196	-1.556058	-8.428582	 8.571016	-1.753358
