 (-1.809445589692073586e-01+0.000000000000000000e+00j)  (-7.615096524650386001e-02+6.392333173834227611e-02j)  (-7.615096524650386001e-02-6.392333173834227611e-02j)  (9.888591419949710470e-02-1.371404693809589459e-01j)  (9.888591419949710470e-02+1.371404693809589459e-01j)  (-1.091773590405364577e-02-1.662999003512816432e-01j)  (-2.133816999113835600e-02-4.252907819849250509e-02j)  (4.548703850900526202e-02-5.004442883268000325e-02j)  (-1.091773590405364577e-02+1.662999003512816432e-01j)  (4.548703850900526202e-02+5.004442883268000325e-02j)  (-2.133816999113835600e-02+4.252907819849250509e-02j)  (-7.601812586471931588e-02-1.383625736375129478e-01j)  (-7.601812586471931588e-02+1.383625736375129478e-01j)
 (-3.932312868504000275e-02+0.000000000000000000e+00j)  (-8.660505710037802451e-02+2.567991011638129026e-02j)  (-8.660505710037802451e-02-2.567991011638129026e-02j)  (-1.812082179276171962e-02-6.059994785217363150e-02j)  (-1.812082179276171962e-02+6.059994785217363150e-02j)  (-4.505097110019358475e-02+7.273008405321365610e-02j)  (-5.027344592465417261e-02+1.344265298502191897e-01j)  (-9.554754968092372958e-02-7.828933086965449151e-02j)  (-4.505097110019358475e-02-7.273008405321365610e-02j)  (-9.554754968092372958e-02+7.828933086965449151e-02j)  (-5.027344592465417261e-02-1.344265298502191897e-01j)  (-5.558837220260971074e-02+8.605302726814796632e-02j)  (-5.558837220260971074e-02-8.605302726814796632e-02j)
 (-1.181748320898855370e-01+0.000000000000000000e+00j)  (3.785817667617030757e-02+8.663397153220422919e-02j)  (3.785817667617030757e-02-8.663397153220422919e-02j)  (-1.710229075078568972e-02+2.839697519228031805e-02j)  (-1.710229075078568972e-02-2.839697519228031805e-02j)  (-7.226912246036967108e-03+7.884909932959534296e-02j)  (1.298230472015235726e-01+1.229115192809504820e-01j)  (3.751777846658571614e-02-1.057718416191066879e-01j)  (-7.226912246036967108e-03-7.884909932959534296e-02j)  (3.751777846658571614e-02+1.057718416191066879e-01j)  (1.298230472015235726e-01-1.229115192809504820e-01j)  (-6.074109329457655360e-02+2.394092339473987904e-02j)  (-6.074109329457655360e-02-2.394092339473987904e-02j)
 (2.459348785904862458e-02+0.000000000000000000e+00j)  (4.950095134787634021e-02-4.663180758095089584e-03j)  (4.950095134787634021e-02+4.663180758095089584e-03j)  (-5.965632817552730949e-02-2.998076007022087291e-02j)  (-5.965632817552730949e-02+2.998076007022087291e-02j)  (-1.380115735253665821e-01+2.059571665695997256e-02j)  (1.204735097716161663e-01+2.739106595205734879e-02j)  (1.351998473084968164e-02-3.346319516551241047e-02j)  (-1.380115735253665821e-01-2.059571665695997256e-02j)  (1.351998473084968164e-02+3.346319516551241047e-02j)  (1.204735097716161663e-01-2.739106595205734879e-02j)  (9.355203799568244383e-02+8.914910825984659337e-02j)  (9.355203799568244383e-02-8.914910825984659337e-02j)
 (9.254552642467689383e-02+0.000000000000000000e+00j)  (-1.222977387176576586e-01+9.487907157511954459e-02j)  (-1.222977387176576586e-01-9.487907157511954459e-02j)  (-7.245217837844714071e-02-8.662737747263656030e-02j)  (-7.245217837844714071e-02+8.662737747263656030e-02j)  (4.453272735099417234e-02-1.546607135889987647e-02j)  (7.876439288776125591e-02+1.168657349017393488e-02j)  (-1.505200835297818875e-02-3.195134781642334706e-05j)  (4.453272735099417234e-02+1.546607135889987647e-02j)  (-1.505200835297818875e-02+3.195134781642334706e-05j)  (7.876439288776125591e-02-1.168657349017393488e-02j)  (2.516359104565370208e-02-6.224887121129563106e-04j)  (2.516359104565370208e-02+6.224887121129563106e-04j)
 (-3.340982991895165288e-02+0.000000000000000000e+00j)  (3.948379157903622594e-02+1.533872786774512220e-03j)  (3.948379157903622594e-02-1.533872786774512220e-03j)  (-5.097918282769313414e-02-8.047017369359835137e-02j)  (-5.097918282769313414e-02+8.047017369359835137e-02j)  (-9.850576463068430599e-02-1.158966067555701196e-01j)  (-1.095017160362448672e-01-4.397715337779897760e-02j)  (6.640247744747966585e-02-5.491393101501981788e-02j)  (-9.850576463068430599e-02+1.158966067555701196e-01j)  (6.640247744747966585e-02+5.491393101501981788e-02j)  (-1.095017160362448672e-01+4.397715337779897760e-02j)  (-1.404743874297871842e-01+1.859924502162595139e-03j)  (-1.404743874297871842e-01-1.859924502162595139e-03j)
 (1.026809951768634793e-02+0.000000000000000000e+00j)  (3.296058859933775897e-02-5.862613521465126487e-02j)  (3.296058859933775897e-02+5.862613521465126487e-02j)  (1.582163148438853889e-02-1.031330751633893067e-01j)  (1.582163148438853889e-02+1.031330751633893067e-01j)  (7.237528192970861529e-03-6.193389930762296935e-02j)  (5.175724073375496254e-02+1.252782333123796804e-02j)  (-1.032756780303226291e-01-1.109897201049523524e-01j)  (7.237528192970861529e-03+6.193389930762296935e-02j)  (-1.032756780303226291e-01+1.109897201049523524e-01j)  (5.175724073375496254e-02-1.252782333123796804e-02j)  (9.245176618034704752e-02-2.289947391093908463e-02j)  (9.245176618034704752e-02+2.289947391093908463e-02j)
 (-1.970608300515734948e-02+0.000000000000000000e+00j)  (7.964425169780228742e-03+1.532562823792268103e-01j)  (7.964425169780228742e-03-1.532562823792268103e-01j)  (1.607178108272178108e-02-6.387343842643371239e-02j)  (1.607178108272178108e-02+6.387343842643371239e-02j)  (-7.607782985367395057e-02+6.977698082646985323e-02j)  (5.054761824209499932e-02-3.228555362637938742e-02j)  (-8.165205756423536687e-02-7.389332183250678365e-02j)  (-7.607782985367395057e-02-6.977698082646985323e-02j)  (-8.165205756423536687e-02+7.389332183250678365e-02j)  (5.054761824209499932e-02+3.228555362637938742e-02j)  (-3.389262640832210044e-02+8.127755232575925581e-02j)  (-3.389262640832210044e-02-8.127755232575925581e-02j)
 (-1.423430178045961281e-01+0.000000000000000000e+00j)  (-1.193200559228311253e-01+7.876614568356807289e-02j)  (-1.193200559228311253e-01-7.876614568356807289e-02j)  (-7.102131117980947650e-02-1.109539753671263118e-01j)  (-7.102131117980947650e-02+1.109539753671263118e-01j)  (-2.156505043792814047e-02-5.646138730032140840e-03j)  (-7.408708059793761569e-02+3.214676197121443812e-02j)  (-1.160782555220290918e-01-1.212696365547199784e-01j)  (-2.156505043792814047e-02+5.646138730032140840e-03j)  (-1.160782555220290918e-01+1.212696365547199784e-01j)  (-7.408708059793761569e-02-3.214676197121443812e-02j)  (-1.257838679407234303e-02-7.176917171901937842e-02j)  (-1.257838679407234303e-02+7.176917171901937842e-02j)
 (9.932442842951250128e-02+0.000000000000000000e+00j)  (-3.967916344409304352e-02-1.419859567212781448e-01j)  (-3.967916344409304352e-02+1.419859567212781448e-01j)  (1.097466299590776906e-01+1.246232419410081421e-01j)  (1.097466299590776906e-01-1.246232419410081421e-01j)  (9.218782407817956159e-02-1.156829379938475871e-01j)  (1.324975686550762810e-01-2.276467438298704349e-02j)  (2.153737796750049283e-02+1.136906553231198727e-02j)  (9.218782407817956159e-02+1.156829379938475871e-01j)  (2.153737796750049283e-02-1.136906553231198727e-02j)  (1.324975686550762810e-01+2.276467438298704349e-02j)  (2.462814826831815490e-03+3.807710543493345728e-02j)  (2.462814826831815490e-03-3.807710543493345728e-02j)
 (4.096205730035995529e-02+0.000000000000000000e+00j)  (4.485464316294727333e-02-3.889340447391619049e-02j)  (4.485464316294727333e-02+3.889340447391619049e-02j)  (-6.480010796341567625e-02-1.091896619488336440e-01j)  (-6.480010796341567625e-02+1.091896619488336440e-01j)  (-7.375885264677278785e-05-3.725430883612658450e-02j)  (6.050393991713913511e-02-4.691764894164896643e-02j)  (-1.369767618032801358e-02+1.508967903924453846e-01j)  (-7.375885264677278785e-05+3.725430883612658450e-02j)  (-1.369767618032801358e-02-1.508967903924453846e-01j)  (6.050393991713913511e-02+4.691764894164896643e-02j)  (-8.384010571739226869e-02-1.298049981697518840e-01j)  (-8.384010571739226869e-02+1.298049981697518840e-01j)
 (5.654961385603512330e-02+0.000000000000000000e+00j)  (-7.457752002814996284e-03-7.263173720148864698e-02j)  (-7.457752002814996284e-03+7.263173720148864698e-02j)  (3.552424510432875687e-02+7.533019756720127358e-02j)  (3.552424510432875687e-02-7.533019756720127358e-02j)  (2.630185144488284693e-02+9.822562767078249490e-02j)  (-9.891180176926225864e-02-8.767514697233814991e-02j)  (2.273541149637772762e-02+3.473344881135864703e-02j)  (2.630185144488284693e-02-9.822562767078249490e-02j)  (2.273541149637772762e-02-3.473344881135864703e-02j)  (-9.891180176926225864e-02+8.767514697233814991e-02j)  (-1.421655874056026447e-01-4.599293652083574074e-02j)  (-1.421655874056026447e-01+4.599293652083574074e-02j)
 (1.994942624119549479e-01+0.000000000000000000e+00j)  (-8.819049718388798087e-02-1.185692120376557468e-01j)  (-8.819049718388798087e-02+1.185692120376557468e-01j)  (-1.467700987593000272e-01-9.651347417255821959e-02j)  (-1.467700987593000272e-01+9.651347417255821959e-02j)  (-1.101166109789211978e-01-2.059031744863731861e-02j)  (4.670670044406053517e-02+3.344213958839047096e-02j)  (-1.014082961354540735e-01-1.356176141372490429e-01j)  (-1.101166109789211978e-01+2.059031744863731861e-02j)  (-1.014082961354540735e-01+1.356176141372490429e-01j)  (4.670670044406053517e-02-3.344213958839047096e-02j)  (8.710403871827465672e-02+2.853048056867931934e-02j)  (8.710403871827465672e-02-2.853048056867931934e-02j)
 (-1.677379213123293411e-01+0.000000000000000000e+00j)  (5.254132556394994213e-02+5.237723431716273526e-03j)  (5.254132556394994213e-02-5.237723431716273526e-03j)  (-9.646100783021055447e-04+1.679721699540025204e-02j)  (-9.646100783021055447e-04-1.679721699540025204e-02j)  (-8.400663557586823815e-02+5.529504224652223576e-02j)  (4.452133629735532255e-02+1.174076684818997907e-01j)  (2.304515241540294745e-03+8.764141271396841404e-02j)  (-8.400663557586823815e-02-5.529504224652223576e-02j)  (2.304515241540294745e-03-8.764141271396841404e-02j)  (4.452133629735532255e-02-1.174076684818997907e-01j)  (-6.563419562578785837e-02+1.307800588665947172e-03j)  (-6.563419562578785837e-02-1.307800588665947172e-03j)
 (1.945454228644005468e-01+0.000000000000000000e+00j)  (-9.319732447369075135e-02-1.836447656221250613e-01j)  (-9.319732447369075135e-02+1.836447656221250613e-01j)  (1.366652815896747808e-01+8.433109595331091113e-02j)  (1.366652815896747808e-01-8.433109595331091113e-02j)  (2.281675274311827789e-02-6.182047148939702474e-02j)  (-7.609314067797605385e-02-1.198919166607346348e-01j)  (-1.852166337368881532e-01-1.246555631795616924e-02j)  (2.281675274311827789e-02+6.182047148939702474e-02j)  (-1.852166337368881532e-01+1.246555631795616924e-02j)  (-7.609314067797605385e-02+1.198919166607346348e-01j)  (2.263150732859655137e-02-2.617786704946362120e-03j)  (2.263150732859655137e-02+2.617786704946362120e-03j)
 (1.253120217124522040e-01+0.000000000000000000e+00j)  (9.388296233153667347e-02-4.777147517592368609e-02j)  (9.388296233153667347e-02+4.777147517592368609e-02j)  (1.829981487933125817e-03+1.298577045860003359e-02j)  (1.829981487933125817e-03-1.298577045860003359e-02j)  (1.650417843531323814e-01+5.946456957416398903e-02j)  (-6.500659572636340033e-02+2.055622943184143639e-02j)  (-5.954528079868762896e-02+3.987863854208590492e-02j)  (1.650417843531323814e-01-5.946456957416398903e-02j)  (-5.954528079868762896e-02-3.987863854208590492e-02j)  (-6.500659572636340033e-02-2.055622943184143639e-02j)  (7.898979135953436426e-03-2.906315703475089579e-02j)  (7.898979135953436426e-03+2.906315703475089579e-02j)
 (-8.300203675543985082e-02+0.000000000000000000e+00j)  (1.444831937141659584e-01+1.264997607877435537e-01j)  (1.444831937141659584e-01-1.264997607877435537e-01j)  (7.740648752418241574e-02-6.698448143790261544e-02j)  (7.740648752418241574e-02+6.698448143790261544e-02j)  (4.345797773184559981e-02-1.074768396086917821e-01j)  (-6.022899717024583766e-02-1.902619630672920063e-03j)  (5.740374991665763565e-02+8.755377985445297884e-02j)  (4.345797773184559981e-02+1.074768396086917821e-01j)  (5.740374991665763565e-02-8.755377985445297884e-02j)  (-6.022899717024583766e-02+1.902619630672920063e-03j)  (-7.551305297383614779e-02-1.928324514556136599e-02j)  (-7.551305297383614779e-02+1.928324514556136599e-02j)
 (-5.041076589860522816e-02+0.000000000000000000e+00j)  (-7.911290939057652460e-03-6.459515903992421593e-02j)  (-7.911290939057652460e-03+6.459515903992421593e-02j)  (-3.974927838747403103e-02-4.650812929627780312e-02j)  (-3.974927838747403103e-02+4.650812929627780312e-02j)  (1.555967156210706637e-01-3.179248522696798140e-03j)  (8.530942615685462027e-02+1.697154985945692474e-04j)  (3.303062492101763864e-02-3.246142283964414954e-03j)  (1.555967156210706637e-01+3.179248522696798140e-03j)  (3.303062492101763864e-02+3.246142283964414954e-03j)  (8.530942615685462027e-02-1.697154985945692474e-04j)  (-2.077779358892356196e-02+1.070851626709196092e-02j)  (-2.077779358892356196e-02-1.070851626709196092e-02j)
 (-4.609367057964841585e-02+0.000000000000000000e+00j)  (1.043875314687225248e-01-2.070192413723789815e-03j)  (1.043875314687225248e-01+2.070192413723789815e-03j)  (3.951548597601745039e-04-1.465943796140068978e-01j)  (3.951548597601745039e-04+1.465943796140068978e-01j)  (-2.877353835829975920e-02-9.249978011642398523e-02j)  (-9.543357649415012967e-02+1.603777840488491285e-02j)  (-9.081685196772806834e-02+3.820349275843089309e-02j)  (-2.877353835829975920e-02+9.249978011642398523e-02j)  (-9.081685196772806834e-02-3.820349275843089309e-02j)  (-9.543357649415012967e-02-1.603777840488491285e-02j)  (3.279675457838610031e-03-3.726279602566411747e-02j)  (3.279675457838610031e-03+3.726279602566411747e-02j)
 (-1.129878415320944088e-02+0.000000000000000000e+00j)  (-3.014364472703414538e-02-4.051670154465863288e-02j)  (-3.014364472703414538e-02+4.051670154465863288e-02j)  (-3.254642731657882149e-02+1.296829060779293719e-01j)  (-3.254642731657882149e-02-1.296829060779293719e-01j)  (-2.205472048689705034e-02+3.276960390710906279e-02j)  (7.004568632797313066e-02+3.014102250577267023e-02j)  (2.652811126280147855e-02+5.944914184303892041e-02j)  (-2.205472048689705034e-02-3.276960390710906279e-02j)  (2.652811126280147855e-02-5.944914184303892041e-02j)  (7.004568632797313066e-02-3.014102250577267023e-02j)  (-5.970018174423111224e-02+8.540606597996680538e-02j)  (-5.970018174423111224e-02-8.540606597996680538e-02j)
 (4.092432159973511535e-02+0.000000000000000000e+00j)  (-2.354776756311540917e-02-8.044354053331219390e-02j)  (-2.354776756311540917e-02+8.044354053331219390e-02j)  (-5.314904619589444490e-02-7.907736887465185993e-02j)  (-5.314904619589444490e-02+7.907736887465185993e-02j)  (-5.855290527841019999e-02-2.948641733286996858e-02j)  (2.767141337025783021e-03-1.632254224496803019e-01j)  (5.766703927738314056e-02+1.592376846408408708e-01j)  (-5.855290527841019999e-02+2.948641733286996858e-02j)  (5.766703927738314056e-02-1.592376846408408708e-01j)  (2.767141337025783021e-03+1.632254224496803019e-01j)  (-2.039530269297517434e-02-6.153718650769524068e-03j)  (-2.039530269297517434e-02+6.153718650769524068e-03j)
 (-1.272478524256720478e-01+0.000000000000000000e+00j)  (7.820029190929549123e-02+1.246488403369903769e-01j)  (7.820029190929549123e-02-1.246488403369903769e-01j)  (3.374123761561478863e-02+2.819672471200285191e-02j)  (3.374123761561478863e-02-2.819672471200285191e-02j)  (-7.684899230391216418e-02-3.346129626981705907e-02j)  (3.868912807681780530e-02+3.193235829460178837e-02j)  (1.593270927225220457e-01-3.051793527582593452e-02j)  (-7.684899230391216418e-02+3.346129626981705907e-02j)  (1.593270927225220457e-01+3.051793527582593452e-02j)  (3.868912807681780530e-02-3.193235829460178837e-02j)  (-3.371566902636888297e-03-4.096885405976311706e-02j)  (-3.371566902636888297e-03+4.096885405976311706e-02j)
 (-5.088919729501437811e-02+0.000000000000000000e+00j)  (9.071180256223859706e-02-1.943772239520000222e-02j)  (9.071180256223859706e-02+1.943772239520000222e-02j)  (2.513223139739915318e-02-4.173498736709126827e-02j)  (2.513223139739915318e-02+4.173498736709126827e-02j)  (-3.330516173428105936e-02+1.089582436082411204e-02j)  (-7.182314342849599464e-02-3.045621519852499681e-02j)  (8.026245637199713734e-02+6.443609793076270076e-02j)  (-3.330516173428105936e-02-1.089582436082411204e-02j)  (8.026245637199713734e-02-6.443609793076270076e-02j)  (-7.182314342849599464e-02+3.045621519852499681e-02j)  (-6.827340793095929006e-02+6.929130037376055040e-02j)  (-6.827340793095929006e-02-6.929130037376055040e-02j)
 (1.764312257880490398e-01+0.000000000000000000e+00j)  (-2.485961146491062757e-02-7.329978833005769412e-02j)  (-2.485961146491062757e-02+7.329978833005769412e-02j)  (5.846669505468969630e-02+5.788250583030907226e-02j)  (5.846669505468969630e-02-5.788250583030907226e-02j)  (-8.434651425972934657e-02-8.761427484791800557e-02j)  (-3.335328666131128633e-02+8.148210602330682728e-02j)  (-3.882884269197380001e-02+2.254870854975227906e-02j)  (-8.434651425972934657e-02+8.761427484791800557e-02j)  (-3.882884269197380001e-02-2.254870854975227906e-02j)  (-3.335328666131128633e-02-8.148210602330682728e-02j)  (-1.383593396637577966e-01+4.988339881427478195e-02j)  (-1.383593396637577966e-01-4.988339881427478195e-02j)
 (1.573461333091120129e-01+0.000000000000000000e+00j)  (4.836991948971651467e-02-5.826500546638554295e-02j)  (4.836991948971651467e-02+5.826500546638554295e-02j)  (4.001306417621184469e-02+3.183813214849218198e-02j)  (4.001306417621184469e-02-3.183813214849218198e-02j)  (1.542116678720713840e-01+2.104676928914639422e-03j)  (-1.084337447496722395e-01+1.655396049989856511e-01j)  (1.038418338311666300e-01-4.511459543163929414e-02j)  (1.542116678720713840e-01-2.104676928914639422e-03j)  (1.038418338311666300e-01+4.511459543163929414e-02j)  (-1.084337447496722395e-01-1.655396049989856511e-01j)  (2.163362223683400198e-02-1.511076143962988283e-01j)  (2.163362223683400198e-02+1.511076143962988283e-01j)
 (-1.359969768375144383e-01+0.000000000000000000e+00j)  (2.985313251677008603e-02-6.836725659109270381e-02j)  (2.985313251677008603e-02+6.836725659109270381e-02j)  (2.199624844333371992e-02-7.598571775992599142e-02j)  (2.199624844333371992e-02+7.598571775992599142e-02j)  (1.301512780520928114e-01+7.673924205538507071e-02j)  (1.098127126368587669e-01+3.960136577191381013e-02j)  (8.107426649353899339e-02+3.946378455173518707e-02j)  (1.301512780520928114e-01-7.673924205538507071e-02j)  (8.107426649353899339e-02-3.946378455173518707e-02j)  (1.098127126368587669e-01-3.960136577191381013e-02j)  (4.352342557549881974e-02+9.342997833706775945e-02j)  (4.352342557549881974e-02-9.342997833706775945e-02j)
 (-8.536352323617951710e-02+0.000000000000000000e+00j)  (4.010033927848948021e-02-8.764475472429023029e-02j)  (4.010033927848948021e-02+8.764475472429023029e-02j)  (1.255027518635012662e-01-8.440758123814863512e-02j)  (1.255027518635012662e-01+8.440758123814863512e-02j)  (7.685983625412980136e-02-8.989147202537096926e-02j)  (-1.002705491089089657e-01+2.085702080268098113e-02j)  (1.548980541958602797e-01+1.302565206106207907e-01j)  (7.685983625412980136e-02+8.989147202537096926e-02j)  (1.548980541958602797e-01-1.302565206106207907e-01j)  (-1.002705491089089657e-01-2.085702080268098113e-02j)  (9.853287446430059049e-02+5.692991819967847117e-02j)  (9.853287446430059049e-02-5.692991819967847117e-02j)
 (-1.623999183822422976e-01+0.000000000000000000e+00j)  (-2.577042894982549404e-02+1.668409909462985341e-02j)  (-2.577042894982549404e-02-1.668409909462985341e-02j)  (9.941249972987302452e-02+6.480681224905988913e-02j)  (9.941249972987302452e-02-6.480681224905988913e-02j)  (-7.226680905301716140e-02-7.560991881466017084e-02j)  (-1.404925323909189672e-02-1.039641292997512539e-02j)  (-7.433290353292681951e-04-1.445938571997106847e-01j)  (-7.226680905301716140e-02+7.560991881466017084e-02j)  (-7.433290353292681951e-04+1.445938571997106847e-01j)  (-1.404925323909189672e-02+1.039641292997512539e-02j)  (4.969531170233527223e-02+5.579963338717921356e-02j)  (4.969531170233527223e-02-5.579963338717921356e-02j)
 (1.142490204024357026e-01+0.000000000000000000e+00j)  (-1.739967680433766178e-02+1.022873288943225711e-01j)  (-1.739967680433766178e-02-1.022873288943225711e-01j)  (-4.261047861920303631e-02+1.208939558350911186e-01j)  (-4.261047861920303631e-02-1.208939558350911186e-01j)  (9.704419490428578543e-03-3.368028222911878533e-02j)  (-5.800216689849772150e-02+8.027780486790302150e-02j)  (-1.594109494349275069e-01-1.943718621956097570e-02j)  (9.704419490428578543e-03+3.368028222911878533e-02j)  (-1.594109494349275069e-01+1.943718621956097570e-02j)  (-5.800216689849772150e-02-8.027780486790302150e-02j)  (3.214923883720292169e-02-6.005887543683918750e-02j)  (3.214923883720292169e-02+6.005887543683918750e-02j)
