index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.080500	 0.000000	 9.805547	 0.000000	 9.805547	 0.000000
  1	  0	  1	  0	-0.030464	-0.043274	-3.710709	-5.271151	 6.446269	-2.184179
  2	  0	 -1	  0	-0.030464	 0.043274	-3.710709	 5.271151	 6.446269	 2.184179
  3	  1	  0	  0	-0.121075	 0.176136	-14.747850	21.454707	26.034660	 2.173012
  4	 -1	  0	  0	-0.121075	-0.176136	-14.747850	-21.454707	26.034660	-2.173012
  5	  0	 -2	  0	-0.065731	-0.109450	-8.006548	-13.331816	15.551274	-2.111627
  6	  1	 -1	  0	-0.059251	-0.032648	-7.217275	-3.976768	 8.240372	-2.637977
  7	 -1	 -1	  0	 0.003256	 0.013499	 0.396655	 1.644233	 1.691401	 1.334079
  8	  0	  2	  0	-0.065731	 0.109450	-8.006548	13.331816	15.551274	 2.111627
  9	  1	  1	  0	 0.003256	-0.013499	 0.396655	-1.644233	 1.691401	-1.334079
 10	 -1	  1	  0	-0.059251	 0.032648	-7.217275	 3.976768	 8.240372	 2.637977
 11	 -2	  0	  0	 0.110284	 0.084413	13.433485	10.282140	16.916882	 0.653292
 12	  2	  0	  0	 0.110284	-0.084413	13.433485	-10.282140	16.916882	-0.653292
