index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.136784	 0.000000	-16.661378	 0.000000	16.661378	 3.141593
  1	  0	  1	  0	 0.054189	 0.015634	 6.600590	 1.904382	 6.869823	 0.280889
  2	  0	 -1	  0	 0.054189	-0.015634	 6.600590	-1.904382	 6.869823	-0.280889
  3	  1	  0	  0	 0.038372	 0.032463	 4.673995	 3.954256	 6.122285	 0.702174
  4	 -1	  0	  0	 0.038372	-0.032463	 4.673995	-3.954256	 6.122285	-0.702174
  5	  0	 -2	  0	 0.091398	 0.003079	11.132936	 0.375053	11.139252	 0.033676
  6	  1	 -1	  0	-0.013954	-0.085527	-1.699680	-10.417811	10.555553	-1.732523
  7	 -1	 -1	  0	 0.013554	 0.016819	 1.650941	 2.048736	 2.631145	 0.892508
  8	  0	  2	  0	 0.091398	-0.003079	11.132936	-0.375053	11.139252	-0.033676
  9	  1	  1	  0	 0.013554	-0.016819	 1.650941	-2.048736	 2.631145	-0.892508
 10	 -1	  1	  0	-0.013954	 0.085527	-1.699680	10.417811	10.555553	 1.732523
 11	 -2	  0	  0	-0.100236	 0.073080	-12.209453	 8.901651	15.109935	 2.511616
 12	  2	  0	  0	-0.100236	-0.073080	-12.209453	-8.901651	15.109935	-2.511616
