index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.054082	 0.000000	 6.587615	 0.000000	 6.587615	 0.000000
  1	  0	  1	  0	-0.001659	 0.021233	-0.202102	 2.586328	 2.594212	 1.648780
  2	  0	 -1	  0	-0.001659	-0.021233	-0.202102	-2.586328	 2.594212	-1.648780
  3	  1	  0	  0	-0.096562	 0.118989	-11.761950	14.493727	18.665786	 2.252522
  4	 -1	  0	  0	-0.096562	-0.118989	-11.761950	-14.493727	18.665786	-2.252522
  5	  0	 -2	  0	-0.041046	-0.036656	-4.999655	-4.465030	 6.703211	-2.412621
  6	  1	 -1	  0	 0.107756	-0.105566	13.125516	-12.858695	18.374580	-0.775130
  7	 -1	 -1	  0	 0.056868	 0.116425	 6.926995	14.181464	15.782813	 1.116428
  8	  0	  2	  0	-0.041046	 0.036656	-4.999655	 4.465030	 6.703211	 2.412621
  9	  1	  1	  0	 0.056868	-0.116425	 6.926995	-14.181464	15.782813	-1.116428
 10	 -1	  1	  0	 0.107756	 0.105566	13.125516	12.858695	18.374580	 0.775130
 11	 -2	  0	  0	-0.013055	-0.073897	-1.590197	-9.001255	 9.140641	-1.745656
 12	  2	  0	  0	-0.013055	 0.073897	-1.590197	 9.001255	 9.140641	 1.745656
