index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.199709	 0.000000	24.326101	 0.000000	24.326101	 0.000000
  1	  0	  1	  0	 0.007076	-0.014648	 0.861895	-1.784205	 1.981477	-1.120785
  2	  0	 -1	  0	 0.007076	 0.014648	 0.861895	 1.784205	 1.981477	 1.120785
  3	  1	  0	  0	 0.050809	-0.138438	 6.188904	-16.862768	17.962613	-1.219044
  4	 -1	  0	  0	 0.050809	 0.138438	 6.188904	16.862768	17.962613	 1.219044
  5	  0	 -2	  0	-0.056811	-0.084590	-6.919997	-10.303643	12.411745	-2.162211
  6	  1	 -1	  0	-0.136388	-0.056421	-16.613043	-6.872462	17.978429	-2.749350
  7	 -1	 -1	  0	 0.087849	 0.171428	10.700625	20.881187	23.463319	 1.097236
  8	  0	  2	  0	-0.056811	 0.084590	-6.919997	10.303643	12.411745	 2.162211
  9	  1	  1	  0	 0.087849	-0.171428	10.700625	-20.881187	23.463319	-1.097236
 10	 -1	  1	  0	-0.136388	 0.056421	-16.613043	 6.872462	17.978429	 2.749350
 11	 -2	  0	  0	-0.068881	 0.041202	-8.390268	 5.018679	 9.776693	 2.602531
 12	  2	  0	  0	-0.068881	-0.041202	-8.390268	-5.018679	 9.776693	-2.602531
