index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.167209	 0.000000	20.367289	 0.000000	20.367289	 0.000000
  1	  0	  1	  0	-0.004327	 0.067772	-0.527037	 8.255171	 8.271977	 1.634553
  2	  0	 -1	  0	-0.004327	-0.067772	-0.527037	-8.255171	 8.271977	-1.634553
  3	  1	  0	  0	 0.009005	-0.008367	 1.096870	-1.019143	 1.497256	-0.748682
  4	 -1	  0	  0	 0.009005	 0.008367	 1.096870	 1.019143	 1.497256	 0.748682
  5	  0	 -2	  0	 0.053062	-0.041347	 6.463384	-5.036386	 8.193931	-0.661940
  6	  1	 -1	  0	 0.120666	-0.012081	14.698046	-1.471504	14.771523	-0.099783
  7	 -1	 -1	  0	 0.040563	-0.030073	 4.940859	-3.663145	 6.150668	-0.637973
  8	  0	  2	  0	 0.053062	 0.041347	 6.463384	 5.036386	 8.193931	 0.661940
  9	  1	  1	  0	 0.040563	 0.030073	 4.940859	 3.663145	 6.150668	 0.637973
 10	 -1	  1	  0	 0.120666	 0.012081	14.698046	 1.471504	14.771523	 0.099783
 11	 -2	  0	  0	 0.005056	 0.011380	 0.615907	 1.386170	 1.516842	 1.152674
 12	  2	  0	  0	 0.005056	-0.011380	 0.615907	-1.386170	 1.516842	-1.152674
