index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.143549	 0.000000	-17.485320	 0.000000	17.485320	 3.141593
  1	  0	  1	  0	 0.050546	-0.058682	 6.156920	-7.147859	 9.433958	-0.859741
  2	  0	 -1	  0	 0.050546	 0.058682	 6.156920	 7.147859	 9.433958	 0.859741
  3	  1	  0	  0	 0.063799	-0.131948	 7.771211	-16.072304	17.852470	-1.120423
  4	 -1	  0	  0	 0.063799	 0.131948	 7.771211	16.072304	17.852470	 1.120423
  5	  0	 -2	  0	-0.054344	 0.051388	-6.619561	 6.259454	 9.110398	 2.384148
  6	  1	 -1	  0	-0.011446	-0.021096	-1.394162	-2.569701	 2.923534	-2.067893
  7	 -1	 -1	  0	 0.079592	 0.065344	 9.694920	 7.959380	12.543652	 0.687406
  8	  0	  2	  0	-0.054344	-0.051388	-6.619561	-6.259454	 9.110398	-2.384148
  9	  1	  1	  0	 0.079592	-0.065344	 9.694920	-7.959380	12.543652	-0.687406
 10	 -1	  1	  0	-0.011446	 0.021096	-1.394162	 2.569701	 2.923534	 2.067893
 11	 -2	  0	  0	-0.036917	 0.023775	-4.496786	 2.896020	 5.348646	 2.569433
 12	  2	  0	  0	-0.036917	-0.023775	-4.496786	-2.896020	 5.348646	-2.569433
