index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.149321	 0.000000	-18.188392	 0.000000	18.188392	 3.141593
  1	  0	  1	  0	 0.167193	 0.074311	20.365353	 9.051626	22.286308	 0.418239
  2	  0	 -1	  0	 0.167193	-0.074311	20.365353	-9.051626	22.286308	-0.418239
  3	  1	  0	  0	-0.117684	 0.066242	-14.334825	 8.068824	16.449715	 2.628913
  4	 -1	  0	  0	-0.117684	-0.066242	-14.334825	-8.068824	16.449715	-2.628913
  5	  0	 -2	  0	-0.046636	 0.023122	-5.680590	 2.816382	 6.340435	 2.681318
  6	  1	 -1	  0	-0.091385	 0.148248	-11.131427	18.057746	21.212988	 2.123213
  7	 -1	 -1	  0	 0.002124	-0.010017	 0.258707	-1.220119	 1.247245	-1.361857
  8	  0	  2	  0	-0.046636	-0.023122	-5.680590	-2.816382	 6.340435	-2.681318
  9	  1	  1	  0	 0.002124	 0.010017	 0.258707	 1.220119	 1.247245	 1.361857
 10	 -1	  1	  0	-0.091385	-0.148248	-11.131427	-18.057746	21.212988	-2.123213
 11	 -2	  0	  0	 0.047857	-0.053339	 5.829285	-6.497080	 8.728838	-0.839521
 12	  2	  0	  0	 0.047857	 0.053339	 5.829285	 6.497080	 8.728838	 0.839521
