index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.136739	 0.000000	-16.655790	 0.000000	16.655790	 3.141593
  1	  0	  1	  0	 0.087165	-0.070481	10.617329	-8.585161	13.654035	-0.679962
  2	  0	 -1	  0	 0.087165	 0.070481	10.617329	 8.585161	13.654035	 0.679962
  3	  1	  0	  0	-0.158308	-0.022181	-19.283092	-2.701805	19.471451	-3.002386
  4	 -1	  0	  0	-0.158308	 0.022181	-19.283092	 2.701805	19.471451	 3.002386
  5	  0	 -2	  0	 0.010451	-0.031107	 1.272950	-3.789085	 3.997195	-1.246691
  6	  1	 -1	  0	 0.079804	-0.089638	 9.720780	-10.918587	14.618793	-0.843368
  7	 -1	 -1	  0	 0.003732	-0.003184	 0.454623	-0.387802	 0.597556	-0.706244
  8	  0	  2	  0	 0.010451	 0.031107	 1.272950	 3.789085	 3.997195	 1.246691
  9	  1	  1	  0	 0.003732	 0.003184	 0.454623	 0.387802	 0.597556	 0.706244
 10	 -1	  1	  0	 0.079804	 0.089638	 9.720780	10.918587	14.618793	 0.843368
 11	 -2	  0	  0	 0.030977	-0.016866	 3.773182	-2.054390	 4.296210	-0.498589
 12	  2	  0	  0	 0.030977	 0.016866	 3.773182	 2.054390	 4.296210	 0.498589
