index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.186360	 0.000000	-22.700069	 0.000000	22.700069	 3.141593
  1	  0	  1	  0	-0.090087	-0.091204	-10.973317	-11.109289	15.615056	-2.350037
  2	  0	 -1	  0	-0.090087	 0.091204	-10.973317	11.109289	15.615056	 2.350037
  3	  1	  0	  0	-0.023075	 0.102993	-2.810700	12.545318	12.856323	 1.791200
  4	 -1	  0	  0	-0.023075	-0.102993	-2.810700	-12.545318	12.856323	-1.791200
  5	  0	 -2	  0	 0.053465	-0.163327	 6.512434	-19.894416	20.933217	-1.254441
  6	  1	 -1	  0	-0.015745	-0.043955	-1.917873	-5.354020	 5.687158	-1.914768
  7	 -1	 -1	  0	 0.065463	 0.059499	 7.973930	 7.247471	10.775407	 0.737708
  8	  0	  2	  0	 0.053465	 0.163327	 6.512434	19.894416	20.933217	 1.254441
  9	  1	  1	  0	 0.065463	-0.059499	 7.973930	-7.247471	10.775407	-0.737708
 10	 -1	  1	  0	-0.015745	 0.043955	-1.917873	 5.354020	 5.687158	 1.914768
 11	 -2	  0	  0	-0.094674	-0.104052	-11.531992	-12.674338	17.135510	-2.309037
 12	  2	  0	  0	-0.094674	 0.104052	-11.531992	12.674338	17.135510	 2.309037
