index	beams	T	ik_x	ik_y	thetaX_mrad	thetaY_mrad
0	5	90.8157	-12	0	-70.00000	 0.00000
1	5	90.805	-11	-4	-64.16667	-23.33333
2	5	90.7941	-11	-3	-64.16667	-17.50000
3	5	90.7864	-11	-2	-64.16667	-11.66667
4	5	90.7817	-11	-1	-64.16667	-5.83333
5	5	90.7801	-11	0	-64.16667	 0.00000
6	5	90.7817	-11	1	-64.16667	 5.83333
7	5	90.7864	-11	2	-64.16667	11.66667
8	5	90.7941	-11	3	-64.16667	17.50000
9	5	90.805	-11	4	-64.16667	23.33333
10	5	90.8035	-10	-6	-58.33333	-35.00000
11	5	90.7864	-10	-5	-58.33333	-29.16667
12	5	90.7725	-10	-4	-58.33333	-23.33333
13	5	90.7616	-10	-3	-58.33333	-17.50000
14	5	90.7539	-10	-2	-58.33333	-11.66667
15	5	90.7492	-10	-1	-58.33333	-5.83333
16	5	90.7477	-10	0	-58.33333	 0.00000
17	5	90.7492	-10	1	-58.33333	 5.83333
18	5	90.7539	-10	2	-58.33333	11.66667
19	5	90.7616	-10	3	-58.33333	17.50000
20	5	90.7725	-10	4	-58.33333	23.33333
21	5	90.7864	-10	5	-58.33333	29.16667
22	5	90.8035	-10	6	-58.33333	35.00000
23	5	90.7942	-9	-7	-52.50000	-40.83333
24	5	90.7741	-9	-6	-52.50000	-35.00000
25	5	90.757	-9	-5	-52.50000	-29.16667
26	5	90.7431	-9	-4	-52.50000	-23.33333
27	5	90.7322	-9	-3	-52.50000	-17.50000
28	5	90.7245	-9	-2	-52.50000	-11.66667
29	5	90.7199	-9	-1	-52.50000	-5.83333
30	5	90.7183	-9	0	-52.50000	 0.00000
31	5	90.7199	-9	1	-52.50000	 5.83333
32	5	90.7245	-9	2	-52.50000	11.66667
33	5	90.7322	-9	3	-52.50000	17.50000
34	5	90.7431	-9	4	-52.50000	23.33333
35	5	90.757	-9	5	-52.50000	29.16667
36	5	90.7741	-9	6	-52.50000	35.00000
37	5	90.7942	-9	7	-52.50000	40.83333
38	5	90.7911	-8	-8	-46.66667	-46.66667
39	5	90.7679	-8	-7	-46.66667	-40.83333
40	5	90.7478	-8	-6	-46.66667	-35.00000
41	5	90.7307	-8	-5	-46.66667	-29.16667
42	5	90.7168	-8	-4	-46.66667	-23.33333
43	5	90.706	-8	-3	-46.66667	-17.50000
44	5	90.6982	-8	-2	-46.66667	-11.66667
45	5	90.6936	-8	-1	-46.66667	-5.83333
46	5	90.6921	-8	0	-46.66667	 0.00000
47	5	90.6936	-8	1	-46.66667	 5.83333
48	5	90.6982	-8	2	-46.66667	11.66667
49	5	90.706	-8	3	-46.66667	17.50000
50	5	90.7168	-8	4	-46.66667	23.33333
51	5	90.7307	-8	5	-46.66667	29.16667
52	5	90.7478	-8	6	-46.66667	35.00000
53	5	90.7679	-8	7	-46.66667	40.83333
54	5	90.7911	-8	8	-46.66667	46.66667
55	5	90.7942	-7	-9	-40.83333	-52.50000
56	5	90.7679	-7	-8	-40.83333	-46.66667
57	5	90.7447	-7	-7	-40.83333	-40.83333
58	5	90.7246	-7	-6	-40.83333	-35.00000
59	5	90.7075	-7	-5	-40.83333	-29.16667
60	5	90.6936	-7	-4	-40.83333	-23.33333
61	5	90.6828	-7	-3	-40.83333	-17.50000
62	5	90.6751	-7	-2	-40.83333	-11.66667
63	5	90.6704	-7	-1	-40.83333	-5.83333
64	5	90.6689	-7	0	-40.83333	 0.00000
65	5	90.6704	-7	1	-40.83333	 5.83333
66	5	90.6751	-7	2	-40.83333	11.66667
67	5	90.6828	-7	3	-40.83333	17.50000
68	5	90.6936	-7	4	-40.83333	23.33333
69	5	90.7075	-7	5	-40.83333	29.16667
70	5	90.7246	-7	6	-40.83333	35.00000
71	5	90.7447	-7	7	-40.83333	40.83333
72	5	90.7679	-7	8	-40.83333	46.66667
73	5	90.7942	-7	9	-40.83333	52.50000
74	5	90.8035	-6	-10	-35.00000	-58.33333
75	5	90.7741	-6	-9	-35.00000	-52.50000
76	5	90.7478	-6	-8	-35.00000	-46.66667
77	5	90.7246	-6	-7	-35.00000	-40.83333
78	5	90.7045	-6	-6	-35.00000	-35.00000
79	5	90.6875	-6	-5	-35.00000	-29.16667
80	5	90.6736	-6	-4	-35.00000	-23.33333
81	5	90.6627	-6	-3	-35.00000	-17.50000
82	5	90.655	-6	-2	-35.00000	-11.66667
