index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.192928	 0.000000	-23.500150	 0.000000	23.500150	 3.141593
  1	  0	  1	  0	-0.005055	 0.101014	-0.615723	12.304329	12.319725	 1.620796
  2	  0	 -1	  0	-0.005055	-0.101014	-0.615723	-12.304329	12.319725	-1.620796
  3	  1	  0	  0	-0.074925	-0.050244	-9.126448	-6.120092	10.988520	-2.550880
  4	 -1	  0	  0	-0.074925	 0.050244	-9.126448	 6.120092	10.988520	 2.550880
  5	  0	 -2	  0	-0.041278	 0.047585	-5.027975	 5.796268	 7.673151	 2.285334
  6	  1	 -1	  0	-0.011873	-0.088037	-1.446266	-10.723628	10.820715	-1.704855
  7	 -1	 -1	  0	-0.136742	 0.112120	-16.656209	13.657093	21.539394	 2.454811
  8	  0	  2	  0	-0.041278	-0.047585	-5.027975	-5.796268	 7.673151	-2.285334
  9	  1	  1	  0	-0.136742	-0.112120	-16.656209	-13.657093	21.539394	-2.454811
 10	 -1	  1	  0	-0.011873	 0.088037	-1.446266	10.723628	10.820715	 1.704855
 11	 -2	  0	  0	 0.092660	 0.122330	11.286736	14.900751	18.692854	 0.922537
 12	  2	  0	  0	 0.092660	-0.122330	11.286736	-14.900751	18.692854	-0.922537
