index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.056914	 0.000000	-6.932617	 0.000000	 6.932617	 3.141593
  1	  0	  1	  0	-0.018638	-0.164070	-2.270267	-19.985021	20.113557	-1.683910
  2	  0	 -1	  0	-0.018638	 0.164070	-2.270267	19.985021	20.113557	 1.683910
  3	  1	  0	  0	 0.108819	 0.058807	13.254935	 7.163113	15.066635	 0.495451
  4	 -1	  0	  0	 0.108819	-0.058807	13.254935	-7.163113	15.066635	-0.495451
  5	  0	 -2	  0	 0.021615	-0.003303	 2.632828	-0.402313	 2.663388	-0.151633
  6	  1	 -1	  0	 0.126543	-0.076830	15.413843	-9.358482	18.032408	-0.545659
  7	 -1	 -1	  0	 0.179791	-0.074666	21.899948	-9.094912	23.713395	-0.393621
  8	  0	  2	  0	 0.021615	 0.003303	 2.632828	 0.402313	 2.663388	 0.151633
  9	  1	  1	  0	 0.179791	 0.074666	21.899948	 9.094912	23.713395	 0.393621
 10	 -1	  1	  0	 0.126543	 0.076830	15.413843	 9.358482	18.032408	 0.545659
 11	 -2	  0	  0	-0.071574	 0.047171	-8.718246	 5.745845	10.441386	 2.558875
 12	  2	  0	  0	-0.071574	-0.047171	-8.718246	-5.745845	10.441386	-2.558875
