index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.198516	 0.000000	-24.180728	 0.000000	24.180728	 3.141593
  1	  0	  1	  0	 0.024062	-0.019374	 2.930920	-2.359866	 3.762879	-0.677881
  2	  0	 -1	  0	 0.024062	 0.019374	 2.930920	 2.359866	 3.762879	 0.677881
  3	  1	  0	  0	 0.121408	-0.082975	14.788391	-10.106971	17.912213	-0.599525
  4	 -1	  0	  0	 0.121408	 0.082975	14.788391	10.106971	17.912213	 0.599525
  5	  0	 -2	  0	 0.151346	 0.038218	18.435075	 4.655182	19.013751	 0.247347
  6	  1	 -1	  0	 0.077251	-0.045025	 9.409806	-5.484404	10.891425	-0.527706
  7	 -1	 -1	  0	-0.158431	-0.018185	-19.298112	-2.215062	19.424820	-3.027311
  8	  0	  2	  0	 0.151346	-0.038218	18.435075	-4.655182	19.013751	-0.247347
  9	  1	  1	  0	-0.158431	 0.018185	-19.298112	 2.215062	19.424820	 3.027311
 10	 -1	  1	  0	 0.077251	 0.045025	 9.409806	 5.484404	10.891425	 0.527706
 11	 -2	  0	  0	 0.074328	-0.075503	 9.053723	-9.196879	12.905522	-0.793242
 12	  2	  0	  0	 0.074328	 0.075503	 9.053723	 9.196879	12.905522	 0.793242
