index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.146422	 0.000000	-17.835275	 0.000000	17.835275	 3.141593
  1	  0	  1	  0	 0.064010	-0.008776	 7.796885	-1.068963	 7.869822	-0.136252
  2	  0	 -1	  0	 0.064010	 0.008776	 7.796885	 1.068963	 7.869822	 0.136252
  3	  1	  0	  0	 0.092704	 0.086898	11.292091	10.584858	15.477420	 0.753082
  4	 -1	  0	  0	 0.092704	-0.086898	11.292091	-10.584858	15.477420	-0.753082
  5	  0	 -2	  0	-0.127664	-0.139842	-15.550429	-17.033788	23.064383	-2.310702
  6	  1	 -1	  0	-0.152840	 0.021125	-18.617065	 2.573239	18.794059	 3.004244
  7	 -1	 -1	  0	 0.040849	 0.023735	 4.975715	 2.891127	 5.754681	 0.526367
  8	  0	  2	  0	-0.127664	 0.139842	-15.550429	17.033788	23.064383	 2.310702
  9	  1	  1	  0	 0.040849	-0.023735	 4.975715	-2.891127	 5.754681	-0.526367
 10	 -1	  1	  0	-0.152840	-0.021125	-18.617065	-2.573239	18.794059	-3.004244
 11	 -2	  0	  0	 0.037987	-0.043492	 4.627102	-5.297658	 7.033865	-0.852860
 12	  2	  0	  0	 0.037987	 0.043492	 4.627102	 5.297658	 7.033865	 0.852860
