index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.062657	 0.000000	 7.632108	 0.000000	 7.632108	 0.000000
  1	  0	  1	  0	 0.077956	-0.049810	 9.495646	-6.067207	11.268464	-0.568565
  2	  0	 -1	  0	 0.077956	 0.049810	 9.495646	 6.067207	11.268464	 0.568565
  3	  1	  0	  0	 0.077125	 0.025189	 9.394374	 3.068174	 9.882710	 0.315676
  4	 -1	  0	  0	 0.077125	-0.025189	 9.394374	-3.068174	 9.882710	-0.315676
  5	  0	 -2	  0	 0.031944	 0.094117	 3.890963	11.464181	12.106488	 1.243594
  6	  1	 -1	  0	-0.044464	-0.028088	-5.416068	-3.421341	 6.406198	-2.578188
  7	 -1	 -1	  0	-0.088877	 0.154381	-10.825940	18.804779	21.698403	 2.093158
  8	  0	  2	  0	 0.031944	-0.094117	 3.890963	-11.464181	12.106488	-1.243594
  9	  1	  1	  0	-0.088877	-0.154381	-10.825940	-18.804779	21.698403	-2.093158
 10	 -1	  1	  0	-0.044464	 0.028088	-5.416068	 3.421341	 6.406198	 2.578188
 11	 -2	  0	  0	 0.078960	-0.017576	 9.617900	-2.140858	 9.853287	-0.219020
 12	  2	  0	  0	 0.078960	 0.017576	 9.617900	 2.140858	 9.853287	 0.219020
