index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.149572	 0.000000	-18.218956	 0.000000	18.218956	 3.141593
  1	  0	  1	  0	 0.039574	 0.126369	 4.820388	15.392682	16.129811	 1.267309
  2	  0	 -1	  0	 0.039574	-0.126369	 4.820388	-15.392682	16.129811	-1.267309
  3	  1	  0	  0	 0.134818	-0.044605	16.421873	-5.433278	17.297353	-0.319519
  4	 -1	  0	  0	 0.134818	 0.044605	16.421873	 5.433278	17.297353	 0.319519
  5	  0	 -2	  0	 0.165453	-0.062851	20.153488	-7.655711	21.558594	-0.363034
  6	  1	 -1	  0	-0.001076	 0.050838	-0.131010	 6.192497	 6.193883	 1.591949
  7	 -1	 -1	  0	-0.159522	 0.070652	-19.430994	 8.605951	21.251492	 2.724660
  8	  0	  2	  0	 0.165453	 0.062851	20.153488	 7.655711	21.558594	 0.363034
  9	  1	  1	  0	-0.159522	-0.070652	-19.430994	-8.605951	21.251492	-2.724660
 10	 -1	  1	  0	-0.001076	-0.050838	-0.131010	-6.192497	 6.193883	-1.591949
 11	 -2	  0	  0	 0.095835	-0.025693	11.673463	-3.129654	12.085714	-0.261940
 12	  2	  0	  0	 0.095835	 0.025693	11.673463	 3.129654	12.085714	 0.261940
