index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.074604	 0.000000	-9.087358	 0.000000	 9.087358	 3.141593
  1	  0	  1	  0	-0.009907	 0.000205	-1.206734	 0.025016	 1.206993	 3.120866
  2	  0	 -1	  0	-0.009907	-0.000205	-1.206734	-0.025016	 1.206993	-3.120866
  3	  1	  0	  0	-0.113903	 0.087026	-13.874299	10.600370	17.460356	 2.489173
  4	 -1	  0	  0	-0.113903	-0.087026	-13.874299	-10.600370	17.460356	-2.489173
  5	  0	 -2	  0	 0.065977	-0.037982	 8.036460	-4.626438	 9.273005	-0.522346
  6	  1	 -1	  0	 0.003326	 0.078188	 0.405156	 9.523838	 9.532452	 1.528281
  7	 -1	 -1	  0	-0.156699	 0.057957	-19.087145	 7.059627	20.350859	 2.787333
  8	  0	  2	  0	 0.065977	 0.037982	 8.036460	 4.626438	 9.273005	 0.522346
  9	  1	  1	  0	-0.156699	-0.057957	-19.087145	-7.059627	20.350859	-2.787333
 10	 -1	  1	  0	 0.003326	-0.078188	 0.405156	-9.523838	 9.532452	-1.528281
 11	 -2	  0	  0	 0.116316	 0.105000	14.168144	12.789776	19.087029	 0.734312
 12	  2	  0	  0	 0.116316	-0.105000	14.168144	-12.789776	19.087029	-0.734312
