index	beams	T	ik_x	ik_y	thetaX_mrad	thetaY_mrad
0	5	58.7507	-12	0	-70.00000	 0.00000
1	5	58.7437	-11	-4	-64.16667	-23.33333
2	5	58.7367	-11	-3	-64.16667	-17.50000
3	5	58.7317	-11	-2	-64.16667	-11.66667
4	5	58.7287	-11	-1	-64.16667	-5.83333
5	5	58.7277	-11	0	-64.16667	 0.00000
6	5	58.7287	-11	1	-64.16667	 5.83333
7	5	58.7317	-11	2	-64.16667	11.66667
8	5	58.7367	-11	3	-64.16667	17.50000
9	5	58.7437	-11	4	-64.16667	23.33333
10	5	58.7428	-10	-6	-58.33333	-35.00000
11	5	58.7318	-10	-5	-58.33333	-29.16667
12	5	58.7227	-10	-4	-58.33333	-23.33333
13	5	58.7157	-10	-3	-58.33333	-17.50000
14	5	58.7107	-10	-2	-58.33333	-11.66667
15	5	58.7077	-10	-1	-58.33333	-5.83333
16	5	58.7067	-10	0	-58.33333	 0.00000
17	5	58.7077	-10	1	-58.33333	 5.83333
18	5	58.7107	-10	2	-58.33333	11.66667
19	5	58.7157	-10	3	-58.33333	17.50000
20	5	58.7227	-10	4	-58.33333	23.33333
21	5	58.7318	-10	5	-58.33333	29.16667
22	5	58.7428	-10	6	-58.33333	35.00000
23	5	58.7368	-9	-7	-52.50000	-40.83333
24	5	58.7238	-9	-6	-52.50000	-35.00000
25	5	58.7127	-9	-5	-52.50000	-29.16667
26	5	58.7037	-9	-4	-52.50000	-23.33333
27	5	58.6967	-9	-3	-52.50000	-17.50000
28	5	58.6917	-9	-2	-52.50000	-11.66667
29	5	58.6887	-9	-1	-52.50000	-5.83333
30	5	58.6877	-9	0	-52.50000	 0.00000
31	5	58.6887	-9	1	-52.50000	 5.83333
32	5	58.6917	-9	2	-52.50000	11.66667
33	5	58.6967	-9	3	-52.50000	17.50000
34	5	58.7037	-9	4	-52.50000	23.33333
35	5	58.7127	-9	5	-52.50000	29.16667
36	5	58.7238	-9	6	-52.50000	35.00000
37	5	58.7368	-9	7	-52.50000	40.83333
38	5	58.7348	-8	-8	-46.66667	-46.66667
39	5	58.7198	-8	-7	-46.66667	-40.83333
40	5	58.7067	-8	-6	-46.66667	-35.00000
