index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.060066	 0.000000	 7.316547	 0.000000	 7.316547	 0.000000
  1	  0	  1	  0	-0.029872	-0.117844	-3.638587	-14.354301	14.808284	-1.819051
  2	  0	 -1	  0	-0.029872	 0.117844	-3.638587	14.354301	14.808284	 1.819051
  3	  1	  0	  0	-0.060338	 0.029638	-7.349642	 3.610129	 8.188423	 2.685011
  4	 -1	  0	  0	-0.060338	-0.029638	-7.349642	-3.610129	 8.188423	-2.685011
  5	  0	 -2	  0	-0.094735	-0.085303	-11.539487	-10.390594	15.528174	-2.408536
  6	  1	 -1	  0	-0.045574	 0.024279	-5.551267	 2.957394	 6.289892	 2.652096
  7	 -1	 -1	  0	-0.003061	-0.037174	-0.372907	-4.528114	 4.543443	-1.652965
  8	  0	  2	  0	-0.094735	 0.085303	-11.539487	10.390594	15.528174	 2.408536
  9	  1	  1	  0	-0.003061	 0.037174	-0.372907	 4.528114	 4.543443	 1.652965
 10	 -1	  1	  0	-0.045574	-0.024279	-5.551267	-2.957394	 6.289892	-2.652096
 11	 -2	  0	  0	 0.027356	-0.004875	 3.332190	-0.593844	 3.384692	-0.176363
 12	  2	  0	  0	 0.027356	 0.004875	 3.332190	 0.593844	 3.384692	 0.176363
