index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.022341	 0.000000	 2.721288	 0.000000	 2.721288	 0.000000
  1	  0	  1	  0	 0.028788	-0.007739	 3.506557	-0.942645	 3.631050	-0.262615
  2	  0	 -1	  0	 0.028788	 0.007739	 3.506557	 0.942645	 3.631050	 0.262615
  3	  1	  0	  0	 0.177270	-0.009080	21.592782	-1.105968	21.621087	-0.051175
  4	 -1	  0	  0	 0.177270	 0.009080	21.592782	 1.105968	21.621087	 0.051175
  5	  0	 -2	  0	-0.064079	 0.013268	-7.805256	 1.616101	 7.970809	 2.937425
  6	  1	 -1	  0	 0.031766	-0.119471	 3.869297	-14.552436	15.058050	-1.310922
  7	 -1	 -1	  0	 0.116843	-0.076566	14.232379	-9.326326	17.015903	-0.580085
  8	  0	  2	  0	-0.064079	-0.013268	-7.805256	-1.616101	 7.970809	-2.937425
  9	  1	  1	  0	 0.116843	 0.076566	14.232379	 9.326326	17.015903	 0.580085
 10	 -1	  1	  0	 0.031766	 0.119471	 3.869297	14.552436	15.058050	 1.310922
 11	 -2	  0	  0	-0.020752	-0.006962	-2.527780	-0.848084	 2.666256	-2.817888
 12	  2	  0	  0	-0.020752	 0.006962	-2.527780	 0.848084	 2.666256	 2.817888
