index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.137262	 0.000000	-16.719507	 0.000000	16.719507	 3.141593
  1	  0	  1	  0	-0.165009	-0.113578	-20.099321	-13.834638	24.400409	-2.538753
  2	  0	 -1	  0	-0.165009	 0.113578	-20.099321	13.834638	24.400409	 2.538753
  3	  1	  0	  0	-0.015975	 0.007457	-1.945900	 0.908274	 2.147438	 2.704887
  4	 -1	  0	  0	-0.015975	-0.007457	-1.945900	-0.908274	 2.147438	-2.704887
  5	  0	 -2	  0	 0.008595	 0.126501	 1.046959	15.408755	15.444282	 1.502955
  6	  1	 -1	  0	-0.002738	-0.037637	-0.333449	-4.584445	 4.596555	-1.643403
  7	 -1	 -1	  0	-0.105674	-0.058172	-12.871851	-7.085776	14.693290	-2.638376
  8	  0	  2	  0	 0.008595	-0.126501	 1.046959	-15.408755	15.444282	-1.502955
  9	  1	  1	  0	-0.105674	 0.058172	-12.871851	 7.085776	14.693290	 2.638376
 10	 -1	  1	  0	-0.002738	 0.037637	-0.333449	 4.584445	 4.596555	 1.643403
 11	 -2	  0	  0	-0.039377	 0.153496	-4.796362	18.696955	19.302363	 1.821913
 12	  2	  0	  0	-0.039377	-0.153496	-4.796362	-18.696955	19.302363	-1.821913
