index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.131412	 0.000000	-16.006981	 0.000000	16.006981	 3.141593
  1	  0	  1	  0	-0.046277	 0.115469	-5.636900	14.065042	15.152559	 1.951970
  2	  0	 -1	  0	-0.046277	-0.115469	-5.636900	-14.065042	15.152559	-1.951970
  3	  1	  0	  0	 0.009397	 0.073590	 1.144675	 8.963816	 9.036608	 1.443784
  4	 -1	  0	  0	 0.009397	-0.073590	 1.144675	-8.963816	 9.036608	-1.443784
  5	  0	 -2	  0	 0.044868	 0.063084	 5.465203	 7.684145	 9.429450	 0.952572
  6	  1	 -1	  0	-0.145749	-0.019298	-17.753311	-2.350648	17.908255	-3.009952
  7	 -1	 -1	  0	 0.058211	-0.008979	 7.090506	-1.093719	 7.174364	-0.153045
  8	  0	  2	  0	 0.044868	-0.063084	 5.465203	-7.684145	 9.429450	-0.952572
  9	  1	  1	  0	 0.058211	 0.008979	 7.090506	 1.093719	 7.174364	 0.153045
 10	 -1	  1	  0	-0.145749	 0.019298	-17.753311	 2.350648	17.908255	 3.009952
 11	 -2	  0	  0	-0.079367	 0.095894	-9.667531	11.680563	15.162346	 2.262177
 12	  2	  0	  0	-0.079367	-0.095894	-9.667531	-11.680563	15.162346	-2.262177
