index	beams	T	ik_x	ik_y	thetaX_mrad	thetaY_mrad
0	5	45.0387	-12	0	-70.00000	 0.00000
1	5	45.0334	-11	-4	-64.16667	-23.33333
2	5	45.028	-11	-3	-64.16667	-17.50000
3	5	45.0241	-11	-2	-64.16667	-11.66667
4	5	45.0218	-11	-1	-64.16667	-5.83333
5	5	45.021	-11	0	-64.16667	 0.00000
6	5	45.0218	-11	1	-64.16667	 5.83333
7	5	45.0241	-11	2	-64.16667	11.66667
8	5	45.028	-11	3	-64.16667	17.50000
9	5	45.0334	-11	4	-64.16667	23.33333
10	5	45.0326	-10	-6	-58.33333	-35.00000
11	5	45.0242	-10	-5	-58.33333	-29.16667
12	5	45.0172	-10	-4	-58.33333	-23.33333
13	5	45.0119	-10	-3	-58.33333	-17.50000
14	5	45.008	-10	-2	-58.33333	-11.66667
15	5	45.0057	-10	-1	-58.33333	-5.83333
16	5	45.0049	-10	0	-58.33333	 0.00000
17	5	45.0057	-10	1	-58.33333	 5.83333
18	5	45.008	-10	2	-58.33333	11.66667
19	5	45.0119	-10	3	-58.33333	17.50000
20	5	45.0172	-10	4	-58.33333	23.33333
21	5	45.0242	-10	5	-58.33333	29.16667
22	5	45.0326	-10	6	-58.33333	35.00000
23	5	45.028	-9	-7	-52.50000	-40.83333
24	5	45.018	-9	-6	-52.50000	-35.00000
25	5	45.0096	-9	-5	-52.50000	-29.16667
26	5	45.0027	-9	-4	-52.50000	-23.33333
27	5	44.9973	-9	-3	-52.50000	-17.50000
28	5	44.9935	-9	-2	-52.50000	-11.66667
29	5	44.9912	-9	-1	-52.50000	-5.83333
30	5	44.9904	-9	0	-52.50000	 0.00000
31	5	44.9912	-9	1	-52.50000	 5.83333
32	5	44.9935	-9	2	-52.50000	11.66667
33	5	44.9973	-9	3	-52.50000	17.50000
34	5	45.0027	-9	4	-52.50000	23.33333
35	5	45.0096	-9	5	-52.50000	29.16667
36	5	45.018	-9	6	-52.50000	35.00000
37	5	45.028	-9	7	-52.50000	40.83333
38	5	45.0265	-8	-8	-46.66667	-46.66667
39	5	45.015	-8	-7	-46.66667	-40.83333
40	5	45.005	-8	-6	-46.66667	-35.00000
41	5	44.9965	-8	-5	-46.66667	-29.16667
42	5	44.9896	-8	-4	-46.66667	-23.33333
43	5	44.9843	-8	-3	-46.66667	-17.50000
44	5	44.9804	-8	-2	-46.66667	-11.66667
45	5	44.9781	-8	-1	-46.66667	-5.83333
46	5	44.9774	-8	0	-46.66667	 0.00000
47	5	44.9781	-8	1	-46.66667	 5.83333
48	5	44.9804	-8	2	-46.66667	11.66667
49	5	44.9843	-8	3	-46.66667	17.50000
50	5	44.9896	-8	4	-46.66667	23.33333
51	5	44.9965	-8	5	-46.66667	29.16667
52	5	45.005	-8	6	-46.66667	35.00000
53	5	45.015	-8	7	-46.66667	40.83333
54	5	45.0265	-8	8	-46.66667	46.66667
55	5	45.028	-7	-9	-40.83333	-52.50000
56	5	45.015	-7	-8	-40.83333	-46.66667
57	5	45.0035	-7	-7	-40.83333	-40.83333
58	5	44.9935	-7	-6	-40.83333	-35.00000
59	5	44.985	-7	-5	-40.83333	-29.16667
60	5	44.9781	-7	-4	-40.83333	-23.33333
61	5	44.9728	-7	-3	-40.83333	-17.50000
62	5	44.9689	-7	-2	-40.83333	-11.66667
63	5	44.9666	-7	-1	-40.83333	-5.83333
64	5	44.9659	-7	0	-40.83333	 0.00000
65	5	44.9666	-7	1	-40.83333	 5.83333
66	5	44.9689	-7	2	-40.83333	11.66667
67	5	44.9728	-7	3	-40.83333	17.50000
68	5	44.9781	-7	4	-40.83333	23.33333
69	5	44.985	-7	5	-40.83333	29.16667
70	5	44.9935	-7	6	-40.83333	35.00000
71	5	45.0035	-7	7	-40.83333	40.83333
72	5	45.015	-7	8	-40.83333	46.66667
73	5	45.028	-7	9	-40.83333	52.50000
74	5	45.0326	-6	-10	-35.00000	-58.33333
75	5	45.018	-6	-9	-35.00000	-52.50000
76	5	45.005	-6	-8	-35.00000	-46.66667
77	5	44.9935	-6	-7	-35.00000	-40.83333
78	5	44.9835	-6	-6	-35.00000	-35.00000
79	5	44.9751	-6	-5	-35.00000	-29.16667
80	5	44.9682	-6	-4	-35.00000	-23.33333
81	5	44.9628	-6	-3	-35.00000	-17.50000
82	5	44.959	-6	-2	-35.00000	-11.66667
83	5	44.9567	-6	-1	-35.00000	-5.83333
84	5	44.9559	-6	0	-35.00000	 0.00000
85	5	44.9567	-6	1	-35.00000	 5.83333
86	5	44.959	-6	2	-35.00000	11.66667
87	5	44.9628	-6	3	-35.00000	17.50000
88	5	44.9682	-6	4	-35.00000	23.33333
89	5	44.9751	-6	5	-35.00000	29.16667
90	5	44.9835	-6	6	-35.00000	35.00000
91	5	44.9935	-6	7	-35.00000	40.83333
92	5	45.005	-6	8	-35.00000	46.66667
93	5	45.018	-6	9	-35.00000	52.50000
94	5	45.0326	-6	10	-35.00000	58.33333
95	5	45.0242	-5	-10	-29.16667	-58.33333
96	5	45.0096	-5	-9	-29.16667	-52.50000
97	5	44.9965	-5	-8	-29.16667	-46.66667
