index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.082292	 0.000000	10.023843	 0.000000	10.023843	 0.000000
  1	  0	  1	  0	-0.010075	 0.118011	-1.227223	14.374685	14.426976	 1.655964
  2	  0	 -1	  0	-0.010075	-0.118011	-1.227223	-14.374685	14.426976	-1.655964
  3	  1	  0	  0	-0.085938	 0.025194	-10.467942	 3.068788	10.908496	 2.856422
  4	 -1	  0	  0	-0.085938	-0.025194	-10.467942	-3.068788	10.908496	-2.856422
  5	  0	 -2	  0	 0.055853	 0.087943	 6.803318	10.712168	12.689984	 1.004966
  6	  1	 -1	  0	 0.019840	 0.077667	 2.416666	 9.460378	 9.764171	 1.320694
  7	 -1	 -1	  0	-0.034666	-0.184664	-4.222523	-22.493462	22.886362	-1.756359
  8	  0	  2	  0	 0.055853	-0.087943	 6.803318	-10.712168	12.689984	-1.004966
  9	  1	  1	  0	-0.034666	 0.184664	-4.222523	22.493462	22.886362	 1.756359
 10	 -1	  1	  0	 0.019840	-0.077667	 2.416666	-9.460378	 9.764171	-1.320694
 11	 -2	  0	  0	-0.028593	-0.032892	-3.482832	-4.006494	 5.308683	-2.286387
 12	  2	  0	  0	-0.028593	 0.032892	-3.482832	 4.006494	 5.308683	 2.286387
