index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.140942	 0.000000	-17.167864	 0.000000	17.167864	 3.141593
  1	  0	  1	  0	 0.009124	-0.008136	 1.111378	-0.991054	 1.489076	-0.728230
  2	  0	 -1	  0	 0.009124	 0.008136	 1.111378	 0.991054	 1.489076	 0.728230
  3	  1	  0	  0	 0.094133	-0.016641	11.466102	-2.027021	11.643896	-0.174976
  4	 -1	  0	  0	 0.094133	 0.016641	11.466102	 2.027021	11.643896	 0.174976
  5	  0	 -2	  0	 0.061042	-0.097379	 7.435384	-11.861495	13.999286	-1.010867
  6	  1	 -1	  0	-0.034394	-0.029691	-4.189491	-3.616614	 5.534594	-2.429452
  7	 -1	 -1	  0	 0.070046	 0.016407	 8.532080	 1.998459	 8.763003	 0.230081
  8	  0	  2	  0	 0.061042	 0.097379	 7.435384	11.861495	13.999286	 1.010867
  9	  1	  1	  0	 0.070046	-0.016407	 8.532080	-1.998459	 8.763003	-0.230081
 10	 -1	  1	  0	-0.034394	 0.029691	-4.189491	 3.616614	 5.534594	 2.429452
 11	 -2	  0	  0	-0.107441	-0.100110	-13.087147	-12.194174	17.887741	-2.391501
 12	  2	  0	  0	-0.107441	 0.100110	-13.087147	12.194174	17.887741	 2.391501
