index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.090678	 0.000000	11.045269	 0.000000	11.045269	 0.000000
  1	  0	  1	  0	-0.059897	 0.085700	-7.295867	10.438856	12.735752	 2.180793
  2	  0	 -1	  0	-0.059897	-0.085700	-7.295867	-10.438856	12.735752	-2.180793
  3	  1	  0	  0	-0.050201	 0.149053	-6.114866	18.155780	19.157869	 1.895664
  4	 -1	  0	  0	-0.050201	-0.149053	-6.114866	-18.155780	19.157869	-1.895664
  5	  0	 -2	  0	 0.002497	 0.034319	 0.304132	 4.180327	 4.191376	 1.498171
  6	  1	 -1	  0	 0.092139	-0.185336	11.223265	-22.575269	25.211197	-1.109432
  7	 -1	 -1	  0	-0.051935	 0.103560	-6.326070	12.614335	14.111719	 2.035642
  8	  0	  2	  0	 0.002497	-0.034319	 0.304132	-4.180327	 4.191376	-1.498171
  9	  1	  1	  0	-0.051935	-0.103560	-6.326070	-12.614335	14.111719	-2.035642
 10	 -1	  1	  0	 0.092139	 0.185336	11.223265	22.575269	25.211197	 1.109432
 11	 -2	  0	  0	 0.128349	-0.170372	15.633826	-20.752626	25.982456	-0.925160
 12	  2	  0	  0	 0.128349	 0.170372	15.633826	20.752626	25.982456	 0.925160
