index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.041110	 0.000000	 5.007546	 0.000000	 5.007546	 0.000000
  1	  0	  1	  0	 0.001543	-0.141666	 0.188004	-17.256000	17.257024	-1.559902
  2	  0	 -1	  0	 0.001543	 0.141666	 0.188004	17.256000	17.257024	 1.559902
  3	  1	  0	  0	 0.000650	 0.154836	 0.079218	18.860195	18.860362	 1.566596
  4	 -1	  0	  0	 0.000650	-0.154836	 0.079218	-18.860195	18.860362	-1.566596
  5	  0	 -2	  0	-0.008133	 0.068969	-0.990681	 8.400982	 8.459193	 1.688179
  6	  1	 -1	  0	-0.014552	-0.072392	-1.772505	-8.817926	 8.994309	-1.769164
  7	 -1	 -1	  0	 0.015494	 0.047841	 1.887325	 5.827353	 6.125361	 1.257584
  8	  0	  2	  0	-0.008133	-0.068969	-0.990681	-8.400982	 8.459193	-1.688179
  9	  1	  1	  0	 0.015494	-0.047841	 1.887325	-5.827353	 6.125361	-1.257584
 10	 -1	  1	  0	-0.014552	 0.072392	-1.772505	 8.817926	 8.994309	 1.769164
 11	 -2	  0	  0	 0.075554	 0.065379	 9.203003	 7.963685	12.170273	 0.713330
 12	  2	  0	  0	 0.075554	-0.065379	 9.203003	-7.963685	12.170273	-0.713330
