index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.149538	 0.000000	18.214865	 0.000000	18.214865	 0.000000
  1	  0	  1	  0	 0.060167	 0.063176	 7.328788	 7.695324	10.626813	 0.809790
  2	  0	 -1	  0	 0.060167	-0.063176	 7.328788	-7.695324	10.626813	-0.809790
  3	  1	  0	  0	-0.094966	-0.009870	-11.567606	-1.202296	11.629919	-3.038028
  4	 -1	  0	  0	-0.094966	 0.009870	-11.567606	 1.202296	11.629919	 3.038028
  5	  0	 -2	  0	-0.043314	 0.021214	-5.275944	 2.584012	 5.874751	 2.686160
  6	  1	 -1	  0	-0.020915	 0.016031	-2.547664	 1.952739	 3.209950	 2.487626
  7	 -1	 -1	  0	-0.115054	-0.112404	-14.014407	-13.691600	19.592435	-2.367845
  8	  0	  2	  0	-0.043314	-0.021214	-5.275944	-2.584012	 5.874751	-2.686160
  9	  1	  1	  0	-0.115054	 0.112404	-14.014407	13.691600	19.592435	 2.367845
 10	 -1	  1	  0	-0.020915	-0.016031	-2.547664	-1.952739	 3.209950	-2.487626
 11	 -2	  0	  0	-0.070380	 0.025812	-8.572845	 3.144052	 9.131196	 2.790078
 12	  2	  0	  0	-0.070380	-0.025812	-8.572845	-3.144052	 9.131196	-2.790078
