index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.008514	 0.000000	-1.037026	 0.000000	 1.037026	 3.141593
  1	  0	  1	  0	-0.133806	 0.129329	-16.298636	15.753268	22.667399	 2.373208
  2	  0	 -1	  0	-0.133806	-0.129329	-16.298636	-15.753268	22.667399	-2.373208
  3	  1	  0	  0	 0.034645	 0.002796	 4.219979	 0.340615	 4.233703	 0.080540
  4	 -1	  0	  0	 0.034645	-0.002796	 4.219979	-0.340615	 4.233703	-0.080540
  5	  0	 -2	  0	 0.119802	 0.080965	14.592784	 9.862104	17.612792	 0.594313
  6	  1	 -1	  0	-0.125492	 0.061004	-15.285855	 7.430767	16.996284	 2.689110
  7	 -1	 -1	  0	-0.009296	 0.058642	-1.132345	 7.143036	 7.232232	 1.728012
  8	  0	  2	  0	 0.119802	-0.080965	14.592784	-9.862104	17.612792	-0.594313
  9	  1	  1	  0	-0.009296	-0.058642	-1.132345	-7.143036	 7.232232	-1.728012
 10	 -1	  1	  0	-0.125492	-0.061004	-15.285855	-7.430767	16.996284	-2.689110
 11	 -2	  0	  0	 0.045775	-0.060892	 5.575799	-7.417112	 9.279175	-0.926177
 12	  2	  0	  0	 0.045775	 0.060892	 5.575799	 7.417112	 9.279175	 0.926177
