index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.155601	 0.000000	18.953352	 0.000000	18.953352	 0.000000
  1	  0	  1	  0	-0.031505	 0.012652	-3.837585	 1.541066	 4.135450	 2.759732
  2	  0	 -1	  0	-0.031505	-0.012652	-3.837585	-1.541066	 4.135450	-2.759732
  3	  1	  0	  0	 0.142427	-0.103531	17.348630	-12.610833	21.447799	-0.628557
  4	 -1	  0	  0	 0.142427	 0.103531	17.348630	12.610833	21.447799	 0.628557
  5	  0	 -2	  0	 0.031978	-0.028637	 3.895169	-3.488248	 5.228787	-0.730341
  6	  1	 -1	  0	 0.018958	 0.078368	 2.309169	 9.545862	 9.821189	 1.333453
  7	 -1	 -1	  0	 0.067093	-0.003301	 8.172470	-0.402065	 8.182355	-0.049158
  8	  0	  2	  0	 0.031978	 0.028637	 3.895169	 3.488248	 5.228787	 0.730341
  9	  1	  1	  0	 0.067093	 0.003301	 8.172470	 0.402065	 8.182355	 0.049158
 10	 -1	  1	  0	 0.018958	-0.078368	 2.309169	-9.545862	 9.821189	-1.333453
 11	 -2	  0	  0	-0.119943	 0.030649	-14.610019	 3.733252	15.079451	 2.891419
 12	  2	  0	  0	-0.119943	-0.030649	-14.610019	-3.733252	15.079451	-2.891419
