index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.140383	 0.000000	17.099663	 0.000000	17.099663	 0.000000
  1	  0	  1	  0	 0.000101	-0.043731	 0.012361	-5.326771	 5.326786	-1.568476
  2	  0	 -1	  0	 0.000101	 0.043731	 0.012361	 5.326771	 5.326786	 1.568476
  3	  1	  0	  0	-0.174353	-0.020608	-21.237565	-2.510169	21.385394	-3.023944
  4	 -1	  0	  0	-0.174353	 0.020608	-21.237565	 2.510169	21.385394	 3.023944
  5	  0	 -2	  0	 0.103234	 0.104064	12.574743	12.675816	17.854984	 0.789401
  6	  1	 -1	  0	-0.070256	-0.127303	-8.557691	-15.506440	17.711119	-2.075082
  7	 -1	 -1	  0	 0.049382	-0.042507	 6.015110	-5.177728	 7.936650	-0.710723
  8	  0	  2	  0	 0.103234	-0.104064	12.574743	-12.675816	17.854984	-0.789401
  9	  1	  1	  0	 0.049382	 0.042507	 6.015110	 5.177728	 7.936650	 0.710723
 10	 -1	  1	  0	-0.070256	 0.127303	-8.557691	15.506440	17.711119	 2.075082
 11	 -2	  0	  0	 0.069290	 0.089360	 8.440039	10.884757	13.773605	 0.911236
 12	  2	  0	  0	 0.069290	-0.089360	 8.440039	-10.884757	13.773605	-0.911236
