index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.074280	 0.000000	 9.047851	 0.000000	 9.047851	 0.000000
  1	  0	  1	  0	-0.037060	-0.010842	-4.514232	-1.320587	 4.703429	-2.856995
  2	  0	 -1	  0	-0.037060	 0.010842	-4.514232	 1.320587	 4.703429	 2.856995
  3	  1	  0	  0	-0.082966	-0.061362	-10.105905	-7.474321	12.569598	-2.504781
  4	 -1	  0	  0	-0.082966	 0.061362	-10.105905	 7.474321	12.569598	 2.504781
  5	  0	 -2	  0	-0.150561	 0.024785	-18.339474	 3.019044	18.586310	 2.978436
  6	  1	 -1	  0	-0.044922	 0.010379	-5.471892	 1.264217	 5.616034	 2.914538
  7	 -1	 -1	  0	-0.097179	-0.120856	-11.837150	-14.721138	18.889945	-2.248027
  8	  0	  2	  0	-0.150561	-0.024785	-18.339474	-3.019044	18.586310	-2.978436
  9	  1	  1	  0	-0.097179	 0.120856	-11.837150	14.721138	18.889945	 2.248027
 10	 -1	  1	  0	-0.044922	-0.010379	-5.471892	-1.264217	 5.616034	-2.914538
 11	 -2	  0	  0	-0.082767	 0.024666	-10.081676	 3.004475	10.519841	 2.851959
 12	  2	  0	  0	-0.082767	-0.024666	-10.081676	-3.004475	10.519841	-2.851959
