index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.199458	 0.000000	-24.295528	 0.000000	24.295528	 3.141593
  1	  0	  1	  0	-0.037142	-0.115819	-4.524213	-14.107584	14.815277	-1.881128
  2	  0	 -1	  0	-0.037142	 0.115819	-4.524213	14.107584	14.815277	 1.881128
  3	  1	  0	  0	 0.118762	 0.008482	14.466079	 1.033190	14.502928	 0.071301
  4	 -1	  0	  0	 0.118762	-0.008482	14.466079	-1.033190	14.502928	-0.071301
  5	  0	 -2	  0	 0.065252	 0.098405	 7.948196	11.986534	14.382309	 0.985271
  6	  1	 -1	  0	 0.141905	 0.036671	17.285101	 4.466812	17.852931	 0.252887
  7	 -1	 -1	  0	-0.090559	 0.023030	-11.030713	 2.805215	11.381821	 2.892562
  8	  0	  2	  0	 0.065252	-0.098405	 7.948196	-11.986534	14.382309	-0.985271
  9	  1	  1	  0	-0.090559	-0.023030	-11.030713	-2.805215	11.381821	-2.892562
 10	 -1	  1	  0	 0.141905	-0.036671	17.285101	-4.466812	17.852931	-0.252887
 11	 -2	  0	  0	-0.018220	 0.050974	-2.219275	 6.209035	 6.593731	 1.914072
 12	  2	  0	  0	-0.018220	-0.050974	-2.219275	-6.209035	 6.593731	-1.914072
