index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.124080	 0.000000	15.113872	 0.000000	15.113872	 0.000000
  1	  0	  1	  0	-0.038304	-0.041426	-4.665742	-5.046025	 6.872519	-2.317058
  2	  0	 -1	  0	-0.038304	 0.041426	-4.665742	 5.046025	 6.872519	 2.317058
  3	  1	  0	  0	-0.092260	-0.165104	-11.237927	-20.110936	23.037811	-2.080368
  4	 -1	  0	  0	-0.092260	 0.165104	-11.237927	20.110936	23.037811	 2.080368
  5	  0	 -2	  0	-0.031963	 0.082470	-3.893394	10.045453	10.773562	 1.940548
  6	  1	 -1	  0	 0.169346	 0.018186	20.627612	 2.215159	20.746212	 0.106978
  7	 -1	 -1	  0	 0.149548	 0.018906	18.216120	 2.302885	18.361108	 0.125753
  8	  0	  2	  0	-0.031963	-0.082470	-3.893394	-10.045453	10.773562	-1.940548
  9	  1	  1	  0	 0.149548	-0.018906	18.216120	-2.302885	18.361108	-0.125753
 10	 -1	  1	  0	 0.169346	-0.018186	20.627612	-2.215159	20.746212	-0.106978
 11	 -2	  0	  0	-0.032182	 0.037241	-3.920013	 4.536244	 5.995333	 2.283450
 12	  2	  0	  0	-0.032182	-0.037241	-3.920013	-4.536244	 5.995333	-2.283450
