index	beams	T	ik_x	ik_y	thetaX_mrad	thetaY_mrad
0	5	10.6532	-12	0	-70.00000	 0.00000
1	5	10.6519	-11	-4	-64.16667	-23.33333
2	5	10.6506	-11	-3	-64.16667	-17.50000
3	5	10.6497	-11	-2	-64.16667	-11.66667
4	5	10.6492	-11	-1	-64.16667	-5.83333
5	5	10.649	-11	0	-64.16667	 0.00000
6	5	10.6492	-11	1	-64.16667	 5.83333
7	5	10.6497	-11	2	-64.16667	11.66667
8	5	10.6506	-11	3	-64.16667	17.50000
9	5	10.6519	-11	4	-64.16667	23.33333
10	5	10.6517	-10	-6	-58.33333	-35.00000
11	5	10.6497	-10	-5	-58.33333	-29.16667
12	5	10.6481	-10	-4	-58.33333	-23.33333
13	5	10.6468	-10	-3	-58.33333	-17.50000
14	5	10.6459	-10	-2	-58.33333	-11.66667
15	5	10.6454	-10	-1	-58.33333	-5.83333
16	5	10.6452	-10	0	-58.33333	 0.00000
17	5	10.6454	-10	1	-58.33333	 5.83333
18	5	10.6459	-10	2	-58.33333	11.66667
19	5	10.6468	-10	3	-58.33333	17.50000
20	5	10.6481	-10	4	-58.33333	23.33333
21	5	10.6497	-10	5	-58.33333	29.16667
22	5	10.6517	-10	6	-58.33333	35.00000
23	5	10.6507	-9	-7	-52.50000	-40.83333
24	5	10.6483	-9	-6	-52.50000	-35.00000
25	5	10.6463	-9	-5	-52.50000	-29.16667
26	5	10.6447	-9	-4	-52.50000	-23.33333
27	5	10.6434	-9	-3	-52.50000	-17.50000
28	5	10.6425	-9	-2	-52.50000	-11.66667
29	5	10.6419	-9	-1	-52.50000	-5.83333
30	5	10.6418	-9	0	-52.50000	 0.00000
31	5	10.6419	-9	1	-52.50000	 5.83333
32	5	10.6425	-9	2	-52.50000	11.66667
33	5	10.6434	-9	3	-52.50000	17.50000
34	5	10.6447	-9	4	-52.50000	23.33333
35	5	10.6463	-9	5	-52.50000	29.16667
36	5	10.6483	-9	6	-52.50000	35.00000
37	5	10.6507	-9	7	-52.50000	40.83333
38	5	10.6503	-8	-8	-46.66667	-46.66667
39	5	10.6476	-8	-7	-46.66667	-40.83333
40	5	10.6452	-8	-6	-46.66667	-35.00000
41	5	10.6432	-8	-5	-46.66667	-29.16667
42	5	10.6416	-8	-4	-46.66667	-23.33333
43	5	10.6403	-8	-3	-46.66667	-17.50000
44	5	10.6394	-8	-2	-46.66667	-11.66667
45	5	10.6389	-8	-1	-46.66667	-5.83333
46	5	10.6387	-8	0	-46.66667	 0.00000
47	5	10.6389	-8	1	-46.66667	 5.83333
48	5	10.6394	-8	2	-46.66667	11.66667
49	5	10.6403	-8	3	-46.66667	17.50000
50	5	10.6416	-8	4	-46.66667	23.33333
51	5	10.6432	-8	5	-46.66667	29.16667
52	5	10.6452	-8	6	-46.66667	35.00000
53	5	10.6476	-8	7	-46.66667	40.83333
54	5	10.6503	-8	8	-46.66667	46.66667
55	5	10.6507	-7	-9	-40.83333	-52.50000
56	5	10.6476	-7	-8	-40.83333	-46.66667
57	5	10.6448	-7	-7	-40.83333	-40.83333
58	5	10.6425	-7	-6	-40.83333	-35.00000
59	5	10.6405	-7	-5	-40.83333	-29.16667
60	5	10.6389	-7	-4	-40.83333	-23.33333
61	5	10.6376	-7	-3	-40.83333	-17.50000
62	5	10.6367	-7	-2	-40.83333	-11.66667
63	5	10.6361	-7	-1	-40.83333	-5.83333
64	5	10.636	-7	0	-40.83333	 0.00000
65	5	10.6361	-7	1	-40.83333	 5.83333
66	5	10.6367	-7	2	-40.83333	11.66667
67	5	10.6376	-7	3	-40.83333	17.50000
68	5	10.6389	-7	4	-40.83333	23.33333
69	5	10.6405	-7	5	-40.83333	29.16667
70	5	10.6425	-7	6	-40.83333	35.00000
71	5	10.6448	-7	7	-40.83333	40.83333
72	5	10.6476	-7	8	-40.83333	46.66667
73	5	10.6507	-7	9	-40.83333	52.50000
74	5	10.6517	-6	-10	-35.00000	-58.33333
75	5	10.6483	-6	-9	-35.00000	-52.50000
76	5	10.6452	-6	-8	-35.00000	-46.66667
77	5	10.6425	-6	-7	-35.00000	-40.83333
78	5	10.6401	-6	-6	-35.00000	-35.00000
79	5	10.6381	-6	-5	-35.00000	-29.16667
80	5	10.6365	-6	-4	-35.00000	-23.33333
81	5	10.6352	-6	-3	-35.00000	-17.50000
82	5	10.6343	-6	-2	-35.00000	-11.66667
83	5	10.6338	-6	-1	-35.00000	-5.83333
84	5	10.6336	-6	0	-35.00000	 0.00000
85	5	10.6338	-6	1	-35.00000	 5.83333
86	5	10.6343	-6	2	-35.00000	11.66667
87	5	10.6352	-6	3	-35.00000	17.50000
88	5	10.6365	-6	4	-35.00000	23.33333
89	5	10.6381	-6	5	-35.00000	29.16667
90	5	10.6401	-6	6	-35.00000	35.00000
91	5	10.6425	-6	7	-35.00000	40.83333
92	5	10.6452	-6	8	-35.00000	46.66667
93	5	10.6483	-6	9	-35.00000	52.50000
94	5	10.6517	-6	10	-35.00000	58.33333
95	5	10.6497	-5	-10	-29.16667	-58.33333
96	5	10.6463	-5	-9	-29.16667	-52.50000
97	5	10.6432	-5	-8	-29.16667	-46.66667
98	5	10.6405	-5	-7	-29.16667	-40.83333
99	5	10.6381	-5	-6	-29.16667	-35.00000
100	5	10.6361	-5	-5	-29.16667	-29.16667
101	5	10.6345	-5	-4	-29.16667	-23.33333
102	5	10.6332	-5	-3	-29.16667	-17.50000
103	5	10.6323	-5	-2	-29.16667	-11.66667
104	5	10.6318	-5	-1	-29.16667	-5.83333
105	5	10.6316	-5	0	-29.16667	 0.00000
106	5	10.6318	-5	1	-29.16667	 5.83333
107	5	10.6323	-5	2	-29.16667	11.66667
108	5	10.6332	-5	3	-29.16667	17.50000
109	5	10.6345	-5	4	-29.16667	23.33333
110	5	10.6361	-5	5	-29.16667	29.16667
111	5	10.6381	-5	6	-29.16667	35.00000
112	5	10.6405	-5	7	-29.16667	40.83333
113	5	10.6432	-5	8	-29.16667	46.66667
114	5	10.6463	-5	9	-29.16667	52.50000
115	5	10.6497	-5	10	-29.16667	58.33333
116	5	10.6519	-4	-11	-23.33333	-64.16667
117	5	10.6481	-4	-10	-23.33333	-58.33333
118	5	10.6447	-4	-9	-23.33333	-52.50000
119	5	10.6416	-4	-8	-23.33333	-46.66667
120	5	10.6389	-4	-7	-23.33333	-40.83333
121	5	10.6365	-4	-6	-23.33333	-35.00000
122	5	10.6345	-4	-5	-23.33333	-29.16667
123	5	10.6329	-4	-4	-23.33333	-23.33333
124	5	10.6316	-4	-3	-23.33333	-17.50000
125	5	10.6307	-4	-2	-23.33333	-11.66667
126	5	10.6302	-4	-1	-23.33333	-5.83333
127	5	10.63	-4	0	-23.33333	 0.00000
128	5	10.6302	-4	1	-23.33333	 5.83333
129	5	10.6307	-4	2	-23.33333	11.66667
130	5	10.6316	-4	3	-23.33333	17.50000
131	5	10.6329	-4	4	-23.33333	23.33333
132	5	10.6345	-4	5	-23.33333	29.16667
133	5	10.6365	-4	6	-23.33333	35.00000
134	5	10.6389	-4	7	-23.33333	40.83333
135	5	10.6416	-4	8	-23.33333	46.66667
136	5	10.6447	-4	9	-23.33333	52.50000
137	5	10.6481	-4	10	-23.33333	58.33333
138	5	10.6519	-4	11	-23.33333	64.16667
139	5	10.6506	-3	-11	-17.50000	-64.16667
140	5	10.6468	-3	-10	-17.50000	-58.33333
141	5	10.6434	-3	-9	-17.50000	-52.50000
142	5	10.6403	-3	-8	-17.50000	-46.66667
143	5	10.6376	-3	-7	-17.50000	-40.83333
144	5	10.6352	-3	-6	-17.50000	-35.00000
145	5	10.6332	-3	-5	-17.50000	-29.16667
146	5	10.6316	-3	-4	-17.50000	-23.33333
147	5	10.6303	-3	-3	-17.50000	-17.50000
148	5	10.6294	-3	-2	-17.50000	-11.66667
149	5	10.6289	-3	-1	-17.50000	-5.83333
150	5	10.6287	-3	0	-17.50000	 0.00000
151	5	10.6289	-3	1	-17.50000	 5.83333
152	5	10.6294	-3	2	-17.50000	11.66667
153	5	10.6303	-3	3	-17.50000	17.50000
154	5	10.6316	-3	4	-17.50000	23.33333
155	5	10.6332	-3	5	-17.50000	29.16667
156	5	10.6352	-3	6	-17.50000	35.00000
157	5	10.6376	-3	7	-17.50000	40.83333
158	5	10.6403	-3	8	-17.50000	46.66667
159	5	10.6434	-3	9	-17.50000	52.50000
160	5	10.6468	-3	10	-17.50000	58.33333
161	5	10.6506	-3	11	-17.50000	64.16667
162	5	10.6497	-2	-11	-11.66667	-64.16667
163	5	10.6459	-2	-10	-11.66667	-58.33333
164	5	10.6425	-2	-9	-11.66667	-52.50000
165	5	10.6394	-2	-8	-11.66667	-46.66667
166	5	10.6367	-2	-7	-11.66667	-40.83333
167	5	10.6343	-2	-6	-11.66667	-35.00000
168	5	10.6323	-2	-5	-11.66667	-29.16667
169	5	10.6307	-2	-4	-11.66667	-23.33333
170	5	10.6294	-2	-3	-11.66667	-17.50000
171	5	10.6285	-2	-2	-11.66667	-11.66667
172	5	10.628	-2	-1	-11.66667	-5.83333
173	5	10.6278	-2	0	-11.66667	 0.00000
174	5	10.628	-2	1	-11.66667	 5.83333
175	5	10.6285	-2	2	-11.66667	11.66667
176	5	10.6294	-2	3	-11.66667	17.50000
177	5	10.6307	-2	4	-11.66667	23.33333
178	5	10.6323	-2	5	-11.66667	29.16667
179	5	10.6343	-2	6	-11.66667	35.00000
180	5	10.6367	-2	7	-11.66667	40.83333
181	5	10.6394	-2	8	-11.66667	46.66667
182	5	10.6425	-2	9	-11.66667	52.50000
183	5	10.6459	-2	10	-11.66667	58.33333
184	5	10.6497	-2	11	-11.66667	64.16667
185	5	10.6492	-1	-11	-5.83333	-64.16667
186	5	10.6454	-1	-10	-5.83333	-58.33333
187	5	10.6419	-1	-9	-5.83333	-52.50000
188	5	10.6389	-1	-8	-5.83333	-46.66667
189	5	10.6361	-1	-7	-5.83333	-40.83333
190	5	10.6338	-1	-6	-5.83333	-35.00000
191	5	10.6318	-1	-5	-5.83333	-29.16667
192	5	10.6302	-1	-4	-5.83333	-23.33333
193	5	10.6289	-1	-3	-5.83333	-17.50000
194	5	10.628	-1	-2	-5.83333	-11.66667
195	5	10.6275	-1	-1	-5.83333	-5.83333
196	5	10.6273	-1	0	-5.83333	 0.00000
197	5	10.6275	-1	1	-5.83333	 5.83333
198	5	10.628	-1	2	-5.83333	11.66667
199	5	10.6289	-1	3	-5.83333	17.50000
200	5	10.6302	-1	4	-5.83333	23.33333
201	5	10.6318	-1	5	-5.83333	29.16667
202	5	10.6338	-1	6	-5.83333	35.00000
203	5	10.6361	-1	7	-5.83333	40.83333
204	5	10.6389	-1	8	-5.83333	46.66667
205	5	10.6419	-1	9	-5.83333	52.50000
206	5	10.6454	-1	10	-5.83333	58.33333
207	5	10.6492	-1	11	-5.83333	64.16667
208	5	10.6532	0	-12	 0.00000	-70.00000
209	5	10.649	0	-11	 0.00000	-64.16667
210	5	10.6452	0	-10	 0.00000	-58.33333
211	5	10.6418	0	-9	 0.00000	-52.50000
212	5	10.6387	0	-8	 0.00000	-46.66667
213	5	10.636	0	-7	 0.00000	-40.83333
214	5	10.6336	0	-6	 0.00000	-35.00000
215	5	10.6316	0	-5	 0.00000	-29.16667
216	5	10.63	0	-4	 0.00000	-23.33333
217	5	10.6287	0	-3	 0.00000	-17.50000
218	5	10.6278	0	-2	 0.00000	-11.66667
219	5	10.6273	0	-1	 0.00000	-5.83333
220	5	10.6271	0	0	 0.00000	 0.00000
221	5	10.6273	0	1	 0.00000	 5.83333
222	5	10.6278	0	2	 0.00000	11.66667
223	5	10.6287	0	3	 0.00000	17.50000
224	5	10.63	0	4	 0.00000	23.33333
225	5	10.6316	0	5	 0.00000	29.16667
226	5	10.6336	0	6	 0.00000	35.00000
227	5	10.636	0	7	 0.00000	40.83333
228	5	10.6387	0	8	 0.00000	46.66667
229	5	10.6418	0	9	 0.00000	52.50000
230	5	10.6452	0	10	 0.00000	58.33333
231	5	10.649	0	11	 0.00000	64.16667
232	5	10.6532	0	12	 0.00000	70.00000
233	5	10.6492	1	-11	 5.83333	-64.16667
234	5	10.6454	1	-10	 5.83333	-58.33333
235	5	10.6419	1	-9	 5.83333	-52.50000
236	5	10.6389	1	-8	 5.83333	-46.66667
237	5	10.6361	1	-7	 5.83333	-40.83333
238	5	10.6338	1	-6	 5.83333	-35.00000
239	5	10.6318	1	-5	 5.83333	-29.16667
240	5	10.6302	1	-4	 5.83333	-23.33333
241	5	10.6289	1	-3	 5.83333	-17.50000
242	5	10.628	1	-2	 5.83333	-11.66667
243	5	10.6275	1	-1	 5.83333	-5.83333
244	5	10.6273	1	0	 5.83333	 0.00000
245	5	10.6275	1	1	 5.83333	 5.83333
246	5	10.628	1	2	 5.83333	11.66667
247	5	10.6289	1	3	 5.83333	17.50000
248	5	10.6302	1	4	 5.83333	23.33333
249	5	10.6318	1	5	 5.83333	29.16667
250	5	10.6338	1	6	 5.83333	35.00000
