index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.003906	 0.000000	 0.475801	 0.000000	 0.475801	 0.000000
  1	  0	  1	  0	 0.136662	-0.103495	16.646408	-12.606483	20.881243	-0.648163
  2	  0	 -1	  0	 0.136662	 0.103495	16.646408	12.606483	20.881243	 0.648163
  3	  1	  0	  0	-0.087064	-0.080253	-10.605094	-9.775451	14.423157	-2.396880
  4	 -1	  0	  0	-0.087064	 0.080253	-10.605094	 9.775451	14.423157	 2.396880
  5	  0	 -2	  0	 0.077445	-0.134475	 9.433426	-16.380068	18.902279	-1.048279
  6	  1	 -1	  0	-0.033602	-0.026360	-4.092997	-3.210904	 5.202166	-2.476383
  7	 -1	 -1	  0	 0.040067	-0.012308	 4.880419	-1.499154	 5.105482	-0.298028
  8	  0	  2	  0	 0.077445	 0.134475	 9.433426	16.380068	18.902279	 1.048279
  9	  1	  1	  0	 0.040067	 0.012308	 4.880419	 1.499154	 5.105482	 0.298028
 10	 -1	  1	  0	-0.033602	 0.026360	-4.092997	 3.210904	 5.202166	 2.476383
 11	 -2	  0	  0	 0.041917	 0.112920	 5.105833	13.754529	14.671626	 1.215352
 12	  2	  0	  0	 0.041917	-0.112920	 5.105833	-13.754529	14.671626	-1.215352
