index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.195196	 0.000000	-23.776328	 0.000000	23.776328	 3.141593
  1	  0	  1	  0	-0.101128	-0.008381	-12.318130	-1.020824	12.360356	-3.058910
  2	  0	 -1	  0	-0.101128	 0.008381	-12.318130	 1.020824	12.360356	 3.058910
  3	  1	  0	  0	-0.125419	 0.104089	-15.277014	12.678827	19.852955	 2.448867
  4	 -1	  0	  0	-0.125419	-0.104089	-15.277014	-12.678827	19.852955	-2.448867
  5	  0	 -2	  0	 0.061393	-0.164473	 7.478189	-20.034063	21.384270	-1.213540
  6	  1	 -1	  0	-0.090658	-0.111778	-11.042775	-13.615438	17.530631	-2.252238
  7	 -1	 -1	  0	 0.041152	-0.054914	 5.012595	-6.688975	 8.358737	-0.927691
  8	  0	  2	  0	 0.061393	 0.164473	 7.478189	20.034063	21.384270	 1.213540
  9	  1	  1	  0	 0.041152	 0.054914	 5.012595	 6.688975	 8.358737	 0.927691
 10	 -1	  1	  0	-0.090658	 0.111778	-11.042775	13.615438	17.530631	 2.252238
 11	 -2	  0	  0	-0.063173	 0.129351	-7.694918	15.755890	17.534533	 2.025108
 12	  2	  0	  0	-0.063173	-0.129351	-7.694918	-15.755890	17.534533	-2.025108
