index	beams	T	ik_x	ik_y	thetaX_mrad	thetaY_mrad
0	5	99.4648	-12	0	-70.00000	 0.00000
1	5	99.4531	-11	-4	-64.16667	-23.33333
2	5	99.4412	-11	-3	-64.16667	-17.50000
3	5	99.4327	-11	-2	-64.16667	-11.66667
4	5	99.4276	-11	-1	-64.16667	-5.83333
5	5	99.4259	-11	0	-64.16667	 0.00000
6	5	99.4276	-11	1	-64.16667	 5.83333
7	5	99.4327	-11	2	-64.16667	11.66667
8	5	99.4412	-11	3	-64.16667	17.50000
9	5	99.4531	-11	4	-64.16667	23.33333
10	5	99.4514	-10	-6	-58.33333	-35.00000
11	5	99.4327	-10	-5	-58.33333	-29.16667
12	5	99.4175	-10	-4	-58.33333	-23.33333
13	5	99.4056	-10	-3	-58.33333	-17.50000
14	5	99.3971	-10	-2	-58.33333	-11.66667
15	5	99.392	-10	-1	-58.33333	-5.83333
16	5	99.3903	-10	0	-58.33333	 0.00000
17	5	99.392	-10	1	-58.33333	 5.83333
18	5	99.3971	-10	2	-58.33333	11.66667
19	5	99.4056	-10	3	-58.33333	17.50000
20	5	99.4175	-10	4	-58.33333	23.33333
21	5	99.4327	-10	5	-58.33333	29.16667
22	5	99.4514	-10	6	-58.33333	35.00000
23	5	99.4413	-9	-7	-52.50000	-40.83333
24	5	99.4192	-9	-6	-52.50000	-35.00000
25	5	99.4006	-9	-5	-52.50000	-29.16667
26	5	99.3853	-9	-4	-52.50000	-23.33333
27	5	99.3734	-9	-3	-52.50000	-17.50000
28	5	99.3649	-9	-2	-52.50000	-11.66667
29	5	99.3599	-9	-1	-52.50000	-5.83333
30	5	99.3582	-9	0	-52.50000	 0.00000
31	5	99.3599	-9	1	-52.50000	 5.83333
32	5	99.3649	-9	2	-52.50000	11.66667
33	5	99.3734	-9	3	-52.50000	17.50000
34	5	99.3853	-9	4	-52.50000	23.33333
35	5	99.4006	-9	5	-52.50000	29.16667
36	5	99.4192	-9	6	-52.50000	35.00000
37	5	99.4413	-9	7	-52.50000	40.83333
38	5	99.4379	-8	-8	-46.66667	-46.66667
39	5	99.4124	-8	-7	-46.66667	-40.83333
40	5	99.3904	-8	-6	-46.66667	-35.00000
41	5	99.3718	-8	-5	-46.66667	-29.16667
42	5	99.3565	-8	-4	-46.66667	-23.33333
43	5	99.3446	-8	-3	-46.66667	-17.50000
44	5	99.3362	-8	-2	-46.66667	-11.66667
45	5	99.3311	-8	-1	-46.66667	-5.83333
46	5	99.3294	-8	0	-46.66667	 0.00000
47	5	99.3311	-8	1	-46.66667	 5.83333
48	5	99.3362	-8	2	-46.66667	11.66667
49	5	99.3446	-8	3	-46.66667	17.50000
50	5	99.3565	-8	4	-46.66667	23.33333
51	5	99.3718	-8	5	-46.66667	29.16667
52	5	99.3904	-8	6	-46.66667	35.00000
53	5	99.4124	-8	7	-46.66667	40.83333
54	5	99.4379	-8	8	-46.66667	46.66667
55	5	99.4413	-7	-9	-40.83333	-52.50000
56	5	99.4124	-7	-8	-40.83333	-46.66667
57	5	99.387	-7	-7	-40.83333	-40.83333
58	5	99.365	-7	-6	-40.83333	-35.00000
59	5	99.3464	-7	-5	-40.83333	-29.16667
60	5	99.3311	-7	-4	-40.83333	-23.33333
61	5	99.3193	-7	-3	-40.83333	-17.50000
62	5	99.3108	-7	-2	-40.83333	-11.66667
63	5	99.3057	-7	-1	-40.83333	-5.83333
64	5	99.304	-7	0	-40.83333	 0.00000
65	5	99.3057	-7	1	-40.83333	 5.83333
66	5	99.3108	-7	2	-40.83333	11.66667
67	5	99.3193	-7	3	-40.83333	17.50000
68	5	99.3311	-7	4	-40.83333	23.33333
69	5	99.3464	-7	5	-40.83333	29.16667
70	5	99.365	-7	6	-40.83333	35.00000
71	5	99.387	-7	7	-40.83333	40.83333
72	5	99.4124	-7	8	-40.83333	46.66667
73	5	99.4413	-7	9	-40.83333	52.50000
74	5	99.4514	-6	-10	-35.00000	-58.33333
75	5	99.4192	-6	-9	-35.00000	-52.50000
76	5	99.3904	-6	-8	-35.00000	-46.66667
77	5	99.365	-6	-7	-35.00000	-40.83333
78	5	99.343	-6	-6	-35.00000	-35.00000
79	5	99.3244	-6	-5	-35.00000	-29.16667
80	5	99.3091	-6	-4	-35.00000	-23.33333
81	5	99.2973	-6	-3	-35.00000	-17.50000
82	5	99.2888	-6	-2	-35.00000	-11.66667
83	5	99.2838	-6	-1	-35.00000	-5.83333
84	5	99.2821	-6	0	-35.00000	 0.00000
85	5	99.2838	-6	1	-35.00000	 5.83333
86	5	99.2888	-6	2	-35.00000	11.66667
87	5	99.2973	-6	3	-35.00000	17.50000
88	5	99.3091	-6	4	-35.00000	23.33333
89	5	99.3244	-6	5	-35.00000	29.16667
90	5	99.343	-6	6	-35.00000	35.00000
91	5	99.365	-6	7	-35.00000	40.83333
92	5	99.3904	-6	8	-35.00000	46.66667
93	5	99.4192	-6	9	-35.00000	52.50000
