index	beams	T	ik_x	ik_y	thetaX_mrad	thetaY_mrad
0	5	13.2901	-12	0	-70.00000	 0.00000
1	5	13.2885	-11	-4	-64.16667	-23.33333
2	5	13.2869	-11	-3	-64.16667	-17.50000
3	5	13.2858	-11	-2	-64.16667	-11.66667
4	5	13.2851	-11	-1	-64.16667	-5.83333
5	5	13.2849	-11	0	-64.16667	 0.00000
6	5	13.2851	-11	1	-64.16667	 5.83333
7	5	13.2858	-11	2	-64.16667	11.66667
8	5	13.2869	-11	3	-64.16667	17.50000
9	5	13.2885	-11	4	-64.16667	23.33333
10	5	13.2883	-10	-6	-58.33333	-35.00000
11	5	13.2858	-10	-5	-58.33333	-29.16667
12	5	13.2838	-10	-4	-58.33333	-23.33333
13	5	13.2822	-10	-3	-58.33333	-17.50000
14	5	13.2811	-10	-2	-58.33333	-11.66667
15	5	13.2804	-10	-1	-58.33333	-5.83333
16	5	13.2801	-10	0	-58.33333	 0.00000
17	5	13.2804	-10	1	-58.33333	 5.83333
18	5	13.2811	-10	2	-58.33333	11.66667
19	5	13.2822	-10	3	-58.33333	17.50000
20	5	13.2838	-10	4	-58.33333	23.33333
21	5	13.2858	-10	5	-58.33333	29.16667
22	5	13.2883	-10	6	-58.33333	35.00000
23	5	13.287	-9	-7	-52.50000	-40.83333
24	5	13.284	-9	-6	-52.50000	-35.00000
25	5	13.2815	-9	-5	-52.50000	-29.16667
26	5	13.2795	-9	-4	-52.50000	-23.33333
27	5	13.2779	-9	-3	-52.50000	-17.50000
28	5	13.2768	-9	-2	-52.50000	-11.66667
29	5	13.2761	-9	-1	-52.50000	-5.83333
30	5	13.2759	-9	0	-52.50000	 0.00000
31	5	13.2761	-9	1	-52.50000	 5.83333
32	5	13.2768	-9	2	-52.50000	11.66667
33	5	13.2779	-9	3	-52.50000	17.50000
34	5	13.2795	-9	4	-52.50000	23.33333
35	5	13.2815	-9	5	-52.50000	29.16667
36	5	13.284	-9	6	-52.50000	35.00000
37	5	13.287	-9	7	-52.50000	40.83333
38	5	13.2865	-8	-8	-46.66667	-46.66667
39	5	13.2831	-8	-7	-46.66667	-40.83333
40	5	13.2802	-8	-6	-46.66667	-35.00000
41	5	13.2777	-8	-5	-46.66667	-29.16667
42	5	13.2756	-8	-4	-46.66667	-23.33333
43	5	13.274	-8	-3	-46.66667	-17.50000
44	5	13.2729	-8	-2	-46.66667	-11.66667
45	5	13.2722	-8	-1	-46.66667	-5.83333
46	5	13.272	-8	0	-46.66667	 0.00000
47	5	13.2722	-8	1	-46.66667	 5.83333
48	5	13.2729	-8	2	-46.66667	11.66667
49	5	13.274	-8	3	-46.66667	17.50000
50	5	13.2756	-8	4	-46.66667	23.33333
51	5	13.2777	-8	5	-46.66667	29.16667
52	5	13.2802	-8	6	-46.66667	35.00000
53	5	13.2831	-8	7	-46.66667	40.83333
54	5	13.2865	-8	8	-46.66667	46.66667
55	5	13.287	-7	-9	-40.83333	-52.50000
56	5	13.2831	-7	-8	-40.83333	-46.66667
57	5	13.2797	-7	-7	-40.83333	-40.83333
58	5	13.2768	-7	-6	-40.83333	-35.00000
59	5	13.2743	-7	-5	-40.83333	-29.16667
60	5	13.2722	-7	-4	-40.83333	-23.33333
61	5	13.2707	-7	-3	-40.83333	-17.50000
62	5	13.2695	-7	-2	-40.83333	-11.66667
63	5	13.2688	-7	-1	-40.83333	-5.83333
64	5	13.2686	-7	0	-40.83333	 0.00000
65	5	13.2688	-7	1	-40.83333	 5.83333
66	5	13.2695	-7	2	-40.83333	11.66667
67	5	13.2707	-7	3	-40.83333	17.50000
68	5	13.2722	-7	4	-40.83333	23.33333
69	5	13.2743	-7	5	-40.83333	29.16667
70	5	13.2768	-7	6	-40.83333	35.00000
