index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.129560	 0.000000	-15.781433	 0.000000	15.781433	 3.141593
  1	  0	  1	  0	 0.027264	 0.137617	 3.320910	16.762825	17.088614	 1.375217
  2	  0	 -1	  0	 0.027264	-0.137617	 3.320910	-16.762825	17.088614	-1.375217
  3	  1	  0	  0	 0.157164	-0.015934	19.143727	-1.940905	19.241866	-0.101041
  4	 -1	  0	  0	 0.157164	 0.015934	19.143727	 1.940905	19.241866	 0.101041
  5	  0	 -2	  0	-0.039774	-0.017651	-4.844773	-2.150007	 5.300411	-2.723924
  6	  1	 -1	  0	 0.007458	 0.065072	 0.908448	 7.926229	 7.978119	 1.456681
  7	 -1	 -1	  0	 0.094297	-0.126020	11.486107	-15.350249	19.171875	-0.928404
  8	  0	  2	  0	-0.039774	 0.017651	-4.844773	 2.150007	 5.300411	 2.723924
  9	  1	  1	  0	 0.094297	 0.126020	11.486107	15.350249	19.171875	 0.928404
 10	 -1	  1	  0	 0.007458	-0.065072	 0.908448	-7.926229	 7.978119	-1.456681
 11	 -2	  0	  0	-0.076062	-0.001560	-9.264905	-0.190057	 9.266854	-3.121082
 12	  2	  0	  0	-0.076062	 0.001560	-9.264905	 0.190057	 9.266854	 3.121082
