index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.139866	 0.000000	-17.036735	 0.000000	17.036735	 3.141593
  1	  0	  1	  0	-0.022296	 0.046795	-2.715853	 5.699954	 6.313900	 2.015443
  2	  0	 -1	  0	-0.022296	-0.046795	-2.715853	-5.699954	 6.313900	-2.015443
  3	  1	  0	  0	 0.034541	-0.021398	 4.207356	-2.606428	 4.949274	-0.554629
  4	 -1	  0	  0	 0.034541	 0.021398	 4.207356	 2.606428	 4.949274	 0.554629
  5	  0	 -2	  0	-0.034526	-0.061292	-4.205526	-7.465835	 8.568847	-2.083795
  6	  1	 -1	  0	 0.020750	 0.039665	 2.527452	 4.831547	 5.452693	 1.088829
  7	 -1	 -1	  0	-0.074801	-0.075189	-9.111322	-9.158635	12.918854	-2.353605
  8	  0	  2	  0	-0.034526	 0.061292	-4.205526	 7.465835	 8.568847	 2.083795
  9	  1	  1	  0	-0.074801	 0.075189	-9.111322	 9.158635	12.918854	 2.353605
 10	 -1	  1	  0	 0.020750	-0.039665	 2.527452	-4.831547	 5.452693	-1.088829
 11	 -2	  0	  0	-0.099770	-0.003959	-12.152783	-0.482230	12.162347	-3.101933
 12	  2	  0	  0	-0.099770	 0.003959	-12.152783	 0.482230	12.162347	 3.101933
