index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.018581	 0.000000	 2.263335	 0.000000	 2.263335	 0.000000
  1	  0	  1	  0	-0.096674	-0.058651	-11.775611	-7.144197	13.773328	-2.596265
  2	  0	 -1	  0	-0.096674	 0.058651	-11.775611	 7.144197	13.773328	 2.596265
  3	  1	  0	  0	 0.042940	-0.076352	 5.230365	-9.300196	10.670069	-1.058488
  4	 -1	  0	  0	 0.042940	 0.076352	 5.230365	 9.300196	10.670069	 1.058488
  5	  0	 -2	  0	 0.055570	-0.061874	 6.768845	-7.536690	10.130102	-0.839021
  6	  1	 -1	  0	 0.057272	-0.013708	 6.976218	-1.669752	 7.173262	-0.234929
  7	 -1	 -1	  0	-0.000774	-0.045318	-0.094265	-5.520017	 5.520822	-1.587872
  8	  0	  2	  0	 0.055570	 0.061874	 6.768845	 7.536690	10.130102	 0.839021
  9	  1	  1	  0	-0.000774	 0.045318	-0.094265	 5.520017	 5.520822	 1.587872
 10	 -1	  1	  0	 0.057272	 0.013708	 6.976218	 1.669752	 7.173262	 0.234929
 11	 -2	  0	  0	-0.045380	 0.009585	-5.527658	 1.167562	 5.649620	 2.933431
 12	  2	  0	  0	-0.045380	-0.009585	-5.527658	-1.167562	 5.649620	-2.933431
