index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.084860	 0.000000	-10.336557	 0.000000	10.336557	 3.141593
  1	  0	  1	  0	-0.006475	-0.046293	-0.788690	-5.638832	 5.693721	-1.709763
  2	  0	 -1	  0	-0.006475	 0.046293	-0.788690	 5.638832	 5.693721	 1.709763
  3	  1	  0	  0	-0.078223	-0.072235	-9.528190	-8.798779	12.969383	-2.395973
  4	 -1	  0	  0	-0.078223	 0.072235	-9.528190	 8.798779	12.969383	 2.395973
  5	  0	 -2	  0	-0.026709	 0.021625	-3.253382	 2.634111	 4.186052	 2.460993
  6	  1	 -1	  0	-0.124568	-0.087880	-15.173339	-10.704487	18.569228	-2.527198
  7	 -1	 -1	  0	 0.062865	 0.057575	 7.657465	 7.013090	10.383651	 0.741503
  8	  0	  2	  0	-0.026709	-0.021625	-3.253382	-2.634111	 4.186052	-2.460993
  9	  1	  1	  0	 0.062865	-0.057575	 7.657465	-7.013090	10.383651	-0.741503
 10	 -1	  1	  0	-0.124568	 0.087880	-15.173339	10.704487	18.569228	 2.527198
 11	 -2	  0	  0	-0.048866	-0.119641	-5.952237	-14.573166	15.741864	-1.958556
 12	  2	  0	  0	-0.048866	 0.119641	-5.952237	14.573166	15.741864	 1.958556
