index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.096499	 0.000000	-11.754294	 0.000000	11.754294	 3.141593
  1	  0	  1	  0	-0.145624	 0.064025	-17.738084	 7.798771	19.376802	 2.727369
  2	  0	 -1	  0	-0.145624	-0.064025	-17.738084	-7.798771	19.376802	-2.727369
  3	  1	  0	  0	-0.047190	-0.001363	-5.748061	-0.166048	 5.750459	-3.112713
  4	 -1	  0	  0	-0.047190	 0.001363	-5.748061	 0.166048	 5.750459	 3.112713
  5	  0	 -2	  0	 0.096535	-0.137211	11.758741	-16.713388	20.435394	-0.957690
  6	  1	 -1	  0	-0.122757	 0.067101	-14.952674	 8.173416	17.040751	 2.641349
  7	 -1	 -1	  0	-0.072295	 0.083985	-8.806113	10.230048	13.498204	 2.281532
  8	  0	  2	  0	 0.096535	 0.137211	11.758741	16.713388	20.435394	 0.957690
  9	  1	  1	  0	-0.072295	-0.083985	-8.806113	-10.230048	13.498204	-2.281532
 10	 -1	  1	  0	-0.122757	-0.067101	-14.952674	-8.173416	17.040751	-2.641349
 11	 -2	  0	  0	-0.060433	 0.042714	-7.361252	 5.202947	 9.014360	 2.526316
 12	  2	  0	  0	-0.060433	-0.042714	-7.361252	-5.202947	 9.014360	-2.526316
