index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.075037	 0.000000	-9.140109	 0.000000	 9.140109	 3.141593
  1	  0	  1	  0	-0.009207	-0.042885	-1.121538	-5.223694	 5.342736	-1.782288
  2	  0	 -1	  0	-0.009207	 0.042885	-1.121538	 5.223694	 5.342736	 1.782288
  3	  1	  0	  0	 0.012961	-0.108207	 1.578754	-13.180425	13.274640	-1.451584
  4	 -1	  0	  0	 0.012961	 0.108207	 1.578754	13.180425	13.274640	 1.451584
  5	  0	 -2	  0	-0.025014	 0.041178	-3.046899	 5.015787	 5.868707	 2.116684
  6	  1	 -1	  0	 0.135717	-0.016863	16.531342	-2.053994	16.658456	-0.123615
  7	 -1	 -1	  0	 0.043107	 0.066682	 5.250705	 8.122399	 9.671776	 0.996922
  8	  0	  2	  0	-0.025014	-0.041178	-3.046899	-5.015787	 5.868707	-2.116684
  9	  1	  1	  0	 0.043107	-0.066682	 5.250705	-8.122399	 9.671776	-0.996922
 10	 -1	  1	  0	 0.135717	 0.016863	16.531342	 2.053994	16.658456	 0.123615
 11	 -2	  0	  0	 0.149992	-0.000873	18.270175	-0.106350	18.270485	-0.005821
 12	  2	  0	  0	 0.149992	 0.000873	18.270175	 0.106350	18.270485	 0.005821
