index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.167364	 0.000000	-20.386260	 0.000000	20.386260	 3.141593
  1	  0	  1	  0	 0.060510	-0.016855	 7.370552	-2.053086	 7.651157	-0.271666
  2	  0	 -1	  0	 0.060510	 0.016855	 7.370552	 2.053086	 7.651157	 0.271666
  3	  1	  0	  0	-0.053920	-0.007041	-6.567874	-0.857630	 6.623632	-3.011748
  4	 -1	  0	  0	-0.053920	 0.007041	-6.567874	 0.857630	 6.623632	 3.011748
  5	  0	 -2	  0	-0.026828	-0.004182	-3.267799	-0.509405	 3.307266	-2.986951
  6	  1	 -1	  0	-0.153215	-0.128044	-18.662718	-15.596753	24.321920	-2.445449
  7	 -1	 -1	  0	-0.005617	 0.031911	-0.684241	 3.887014	 3.946779	 1.745044
  8	  0	  2	  0	-0.026828	 0.004182	-3.267799	 0.509405	 3.307266	 2.986951
  9	  1	  1	  0	-0.005617	-0.031911	-0.684241	-3.887014	 3.946779	-1.745044
 10	 -1	  1	  0	-0.153215	 0.128044	-18.662718	15.596753	24.321920	 2.445449
 11	 -2	  0	  0	 0.015650	-0.063268	 1.906228	-7.706565	 7.938819	-1.328312
 12	  2	  0	  0	 0.015650	 0.063268	 1.906228	 7.706565	 7.938819	 1.328312
