index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.118535	 0.000000	14.438416	 0.000000	14.438416	 0.000000
  1	  0	  1	  0	 0.033151	-0.159380	 4.038016	-19.413652	19.829156	-1.365722
  2	  0	 -1	  0	 0.033151	 0.159380	 4.038016	19.413652	19.829156	 1.365722
  3	  1	  0	  0	-0.127486	-0.173278	-15.528808	-21.106633	26.203699	-2.205103
  4	 -1	  0	  0	-0.127486	 0.173278	-15.528808	21.106633	26.203699	 2.205103
  5	  0	 -2	  0	-0.053973	-0.061965	-6.574326	-7.547764	10.009521	-2.287373
  6	  1	 -1	  0	-0.065413	-0.021589	-7.967782	-2.629687	 8.390519	-2.822809
  7	 -1	 -1	  0	-0.014212	 0.036547	-1.731185	 4.451670	 4.776439	 1.941684
  8	  0	  2	  0	-0.053973	 0.061965	-6.574326	 7.547764	10.009521	 2.287373
  9	  1	  1	  0	-0.014212	-0.036547	-1.731185	-4.451670	 4.776439	-1.941684
 10	 -1	  1	  0	-0.065413	 0.021589	-7.967782	 2.629687	 8.390519	 2.822809
 11	 -2	  0	  0	 0.032722	-0.157477	 3.985821	-19.181911	19.591643	-1.365921
 12	  2	  0	  0	 0.032722	 0.157477	 3.985821	19.181911	19.591643	 1.365921
