index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.188146	 0.000000	-22.917594	 0.000000	22.917594	 3.141593
  1	  0	  1	  0	 0.083437	 0.101168	10.163307	12.322976	15.973370	 0.881148
  2	  0	 -1	  0	 0.083437	-0.101168	10.163307	-12.322976	15.973370	-0.881148
  3	  1	  0	  0	-0.027350	 0.003870	-3.331491	 0.471351	 3.364670	 3.001042
  4	 -1	  0	  0	-0.027350	-0.003870	-3.331491	-0.471351	 3.364670	-3.001042
  5	  0	 -2	  0	 0.042229	 0.005230	 5.143860	 0.637075	 5.183161	 0.123224
  6	  1	 -1	  0	-0.003497	-0.037448	-0.426003	-4.561417	 4.581267	-1.663919
  7	 -1	 -1	  0	-0.029001	-0.028428	-3.532595	-3.462800	 4.946737	-2.366171
  8	  0	  2	  0	 0.042229	-0.005230	 5.143860	-0.637075	 5.183161	-0.123224
  9	  1	  1	  0	-0.029001	 0.028428	-3.532595	 3.462800	 4.946737	 2.366171
 10	 -1	  1	  0	-0.003497	 0.037448	-0.426003	 4.561417	 4.581267	 1.663919
 11	 -2	  0	  0	 0.071512	 0.001111	 8.710704	 0.135335	 8.711755	 0.015535
 12	  2	  0	  0	 0.071512	-0.001111	 8.710704	-0.135335	 8.711755	-0.015535
