index	beams	T	ik_x	ik_y	thetaX_mrad	thetaY_mrad
0	5	48.414	-12	0	-70.00000	 0.00000
1	5	48.4082	-11	-4	-64.16667	-23.33333
2	5	48.4024	-11	-3	-64.16667	-17.50000
3	5	48.3983	-11	-2	-64.16667	-11.66667
4	5	48.3958	-11	-1	-64.16667	-5.83333
5	5	48.395	-11	0	-64.16667	 0.00000
6	5	48.3958	-11	1	-64.16667	 5.83333
7	5	48.3983	-11	2	-64.16667	11.66667
8	5	48.4024	-11	3	-64.16667	17.50000
9	5	48.4082	-11	4	-64.16667	23.33333
10	5	48.4074	-10	-6	-58.33333	-35.00000
11	5	48.3983	-10	-5	-58.33333	-29.16667
12	5	48.3909	-10	-4	-58.33333	-23.33333
13	5	48.3851	-10	-3	-58.33333	-17.50000
14	5	48.381	-10	-2	-58.33333	-11.66667
15	5	48.3785	-10	-1	-58.33333	-5.83333
16	5	48.3777	-10	0	-58.33333	 0.00000
17	5	48.3785	-10	1	-58.33333	 5.83333
18	5	48.381	-10	2	-58.33333	11.66667
19	5	48.3851	-10	3	-58.33333	17.50000
20	5	48.3909	-10	4	-58.33333	23.33333
21	5	48.3983	-10	5	-58.33333	29.16667
22	5	48.4074	-10	6	-58.33333	35.00000
23	5	48.4025	-9	-7	-52.50000	-40.83333
24	5	48.3917	-9	-6	-52.50000	-35.00000
25	5	48.3827	-9	-5	-52.50000	-29.16667
26	5	48.3752	-9	-4	-52.50000	-23.33333
27	5	48.3695	-9	-3	-52.50000	-17.50000
28	5	48.3653	-9	-2	-52.50000	-11.66667
29	5	48.3629	-9	-1	-52.50000	-5.83333
30	5	48.362	-9	0	-52.50000	 0.00000
31	5	48.3629	-9	1	-52.50000	 5.83333
32	5	48.3653	-9	2	-52.50000	11.66667
33	5	48.3695	-9	3	-52.50000	17.50000
34	5	48.3752	-9	4	-52.50000	23.33333
35	5	48.3827	-9	5	-52.50000	29.16667
36	5	48.3917	-9	6	-52.50000	35.00000
37	5	48.4025	-9	7	-52.50000	40.83333
38	5	48.4008	-8	-8	-46.66667	-46.66667
39	5	48.3885	-8	-7	-46.66667	-40.83333
40	5	48.3777	-8	-6	-46.66667	-35.00000
41	5	48.3686	-8	-5	-46.66667	-29.16667
42	5	48.3612	-8	-4	-46.66667	-23.33333
43	5	48.3555	-8	-3	-46.66667	-17.50000
44	5	48.3513	-8	-2	-46.66667	-11.66667
45	5	48.3489	-8	-1	-46.66667	-5.83333
46	5	48.348	-8	0	-46.66667	 0.00000
47	5	48.3489	-8	1	-46.66667	 5.83333
48	5	48.3513	-8	2	-46.66667	11.66667
49	5	48.3555	-8	3	-46.66667	17.50000
50	5	48.3612	-8	4	-46.66667	23.33333
51	5	48.3686	-8	5	-46.66667	29.16667
52	5	48.3777	-8	6	-46.66667	35.00000
53	5	48.3885	-8	7	-46.66667	40.83333
54	5	48.4008	-8	8	-46.66667	46.66667
55	5	48.4025	-7	-9	-40.83333	-52.50000
56	5	48.3885	-7	-8	-40.83333	-46.66667
57	5	48.3761	-7	-7	-40.83333	-40.83333
