index	beams	T	ik_x	ik_y	thetaX_mrad	thetaY_mrad
0	5	100.625	-12	0	-70.00000	 0.00000
1	5	100.613	-11	-4	-64.16667	-23.33333
2	5	100.601	-11	-3	-64.16667	-17.50000
3	5	100.593	-11	-2	-64.16667	-11.66667
4	5	100.587	-11	-1	-64.16667	-5.83333
5	5	100.586	-11	0	-64.16667	 0.00000
6	5	100.587	-11	1	-64.16667	 5.83333
7	5	100.593	-11	2	-64.16667	11.66667
8	5	100.601	-11	3	-64.16667	17.50000
9	5	100.613	-11	4	-64.16667	23.33333
10	5	100.612	-10	-6	-58.33333	-35.00000
11	5	100.593	-10	-5	-58.33333	-29.16667
12	5	100.577	-10	-4	-58.33333	-23.33333
13	5	100.565	-10	-3	-58.33333	-17.50000
14	5	100.557	-10	-2	-58.33333	-11.66667
15	5	100.551	-10	-1	-58.33333	-5.83333
16	5	100.55	-10	0	-58.33333	 0.00000
17	5	100.551	-10	1	-58.33333	 5.83333
18	5	100.557	-10	2	-58.33333	11.66667
19	5	100.565	-10	3	-58.33333	17.50000
20	5	100.577	-10	4	-58.33333	23.33333
21	5	100.593	-10	5	-58.33333	29.16667
22	5	100.612	-10	6	-58.33333	35.00000
23	5	100.601	-9	-7	-52.50000	-40.83333
24	5	100.579	-9	-6	-52.50000	-35.00000
25	5	100.56	-9	-5	-52.50000	-29.16667
26	5	100.545	-9	-4	-52.50000	-23.33333
27	5	100.533	-9	-3	-52.50000	-17.50000
28	5	100.524	-9	-2	-52.50000	-11.66667
29	5	100.519	-9	-1	-52.50000	-5.83333
30	5	100.517	-9	0	-52.50000	 0.00000
31	5	100.519	-9	1	-52.50000	 5.83333
32	5	100.524	-9	2	-52.50000	11.66667
33	5	100.533	-9	3	-52.50000	17.50000
34	5	100.545	-9	4	-52.50000	23.33333
35	5	100.56	-9	5	-52.50000	29.16667
36	5	100.579	-9	6	-52.50000	35.00000
37	5	100.601	-9	7	-52.50000	40.83333
38	5	100.598	-8	-8	-46.66667	-46.66667
39	5	100.572	-8	-7	-46.66667	-40.83333
40	5	100.55	-8	-6	-46.66667	-35.00000
41	5	100.531	-8	-5	-46.66667	-29.16667
42	5	100.515	-8	-4	-46.66667	-23.33333
43	5	100.503	-8	-3	-46.66667	-17.50000
44	5	100.495	-8	-2	-46.66667	-11.66667
45	5	100.49	-8	-1	-46.66667	-5.83333
46	5	100.488	-8	0	-46.66667	 0.00000
47	5	100.49	-8	1	-46.66667	 5.83333
48	5	100.495	-8	2	-46.66667	11.66667
49	5	100.503	-8	3	-46.66667	17.50000
50	5	100.515	-8	4	-46.66667	23.33333
