index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.061518	 0.000000	-7.493390	 0.000000	 7.493390	 3.141593
  1	  0	  1	  0	 0.150801	 0.044934	18.368733	 5.473257	19.166818	 0.289590
  2	  0	 -1	  0	 0.150801	-0.044934	18.368733	-5.473257	19.166818	-0.289590
  3	  1	  0	  0	 0.004297	-0.047078	 0.523418	-5.734411	 5.758249	-1.479772
  4	 -1	  0	  0	 0.004297	 0.047078	 0.523418	 5.734411	 5.758249	 1.479772
  5	  0	 -2	  0	 0.018953	-0.151025	 2.308561	-18.396034	18.540321	-1.445957
  6	  1	 -1	  0	-0.118363	 0.001538	-14.417540	 0.187346	14.418757	 3.128599
  7	 -1	 -1	  0	 0.097595	 0.037411	11.887839	 4.556975	12.731329	 0.366054
  8	  0	  2	  0	 0.018953	 0.151025	 2.308561	18.396034	18.540321	 1.445957
  9	  1	  1	  0	 0.097595	-0.037411	11.887839	-4.556975	12.731329	-0.366054
 10	 -1	  1	  0	-0.118363	-0.001538	-14.417540	-0.187346	14.418757	-3.128599
 11	 -2	  0	  0	 0.081359	 0.001157	 9.910145	 0.140895	 9.911147	 0.014216
 12	  2	  0	  0	 0.081359	-0.001157	 9.910145	-0.140895	 9.911147	-0.014216
