index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.177663	 0.000000	-21.640693	 0.000000	21.640693	 3.141593
  1	  0	  1	  0	 0.074979	-0.057314	 9.133009	-6.981219	11.495620	-0.652650
  2	  0	 -1	  0	 0.074979	 0.057314	 9.133009	 6.981219	11.495620	 0.652650
  3	  1	  0	  0	 0.006641	-0.142900	 0.808864	-17.406292	17.425076	-1.524360
  4	 -1	  0	  0	 0.006641	 0.142900	 0.808864	17.406292	17.425076	 1.524360
  5	  0	 -2	  0	 0.069553	-0.030783	 8.472072	-3.749606	 9.264748	-0.416670
  6	  1	 -1	  0	 0.013523	 0.065608	 1.647222	 7.991592	 8.159588	 1.367524
  7	 -1	 -1	  0	-0.127602	-0.021347	-15.542858	-2.600251	15.758862	-2.975832
  8	  0	  2	  0	 0.069553	 0.030783	 8.472072	 3.749606	 9.264748	 0.416670
  9	  1	  1	  0	-0.127602	 0.021347	-15.542858	 2.600251	15.758862	 2.975832
 10	 -1	  1	  0	 0.013523	-0.065608	 1.647222	-7.991592	 8.159588	-1.367524
 11	 -2	  0	  0	 0.069932	 0.080770	 8.518274	 9.838371	13.013629	 0.857188
 12	  2	  0	  0	 0.069932	-0.080770	 8.518274	-9.838371	13.013629	-0.857188
