index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.117398	 0.000000	-14.300006	 0.000000	14.300006	 3.141593
  1	  0	  1	  0	 0.010592	 0.100430	 1.290198	12.233153	12.301002	 1.465717
  2	  0	 -1	  0	 0.010592	-0.100430	 1.290198	-12.233153	12.301002	-1.465717
  3	  1	  0	  0	-0.036448	 0.132224	-4.439614	16.105913	16.706604	 1.839768
  4	 -1	  0	  0	-0.036448	-0.132224	-4.439614	-16.105913	16.706604	-1.839768
  5	  0	 -2	  0	 0.015142	 0.012973	 1.844358	 1.580237	 2.428746	 0.708426
  6	  1	 -1	  0	 0.011040	-0.005440	 1.344706	-0.662591	 1.499087	-0.457823
  7	 -1	 -1	  0	 0.067773	 0.023093	 8.255215	 2.812933	 8.721306	 0.328407
  8	  0	  2	  0	 0.015142	-0.012973	 1.844358	-1.580237	 2.428746	-0.708426
  9	  1	  1	  0	 0.067773	-0.023093	 8.255215	-2.812933	 8.721306	-0.328407
 10	 -1	  1	  0	 0.011040	 0.005440	 1.344706	 0.662591	 1.499087	 0.457823
 11	 -2	  0	  0	-0.053672	-0.005100	-6.537680	-0.621239	 6.567130	-3.046853
 12	  2	  0	  0	-0.053672	 0.005100	-6.537680	 0.621239	 6.567130	 3.046853
